day,account_value
657,1281673.1576682688
658,1281673.1576682688
659,1281673.1576682688
660,1281673.1576682688
661,1281673.1576682688
662,1281673.1576682688
663,1281673.1576682688
664,1281673.1576682688
665,1280901.7341033123
666,1283506.9420664092
667,1290777.8130043028
668,1291749.0324789502
669,1294890.065367039
670,1288360.6962313023
671,1287072.342964039
672,1287072.342964039
673,1287024.6887732195
674,1286059.8454716892
675,1283026.3611683592
676,1281418.826268869
677,1286226.632167159
678,1285085.6116541077
679,1285085.6116541077
680,1285085.6116541077
681,1285085.6116541077
682,1285670.888886931
683,1285442.3768458264
684,1287236.4137876208
685,1287326.3672844705
686,1281793.0460801502
687,1277758.596030945
688,1273863.9679763396
689,1273478.133091356
690,1272204.6748007794
691,1272204.6748007794
692,1272204.6748007794
693,1272204.6748007794
694,1270073.5844677468
695,1269814.3755472545
696,1269814.3755472545
697,1269814.3755472545
698,1269814.3755472545
699,1269814.3755472545
700,1272246.338179717
701,1270331.5631854178
702,1287409.785228922
703,1284856.0316126605
704,1283859.652463545
705,1283859.652463545
706,1283859.652463545
707,1283859.652463545
708,1283859.652463545
709,1283859.652463545
710,1283859.652463545
711,1283859.652463545
712,1283859.652463545
713,1283859.652463545
714,1283859.652463545
715,1283859.652463545
716,1283859.652463545
717,1283859.652463545
718,1283859.652463545
719,1283859.652463545
720,1283859.652463545
721,1283859.652463545
722,1283859.652463545
723,1283859.652463545
724,1283859.652463545
725,1283859.652463545
726,1283859.652463545
727,1283859.652463545
728,1283859.652463545
729,1283859.652463545
730,1283859.652463545
731,1283859.652463545
732,1283859.652463545
733,1283859.652463545
734,1283859.652463545
735,1283859.652463545
736,1283859.652463545
737,1283859.652463545
738,1283859.652463545
739,1283859.652463545
740,1283859.652463545
741,1283859.652463545
742,1283859.652463545
743,1283859.652463545
744,1283859.652463545
745,1283859.652463545
746,1283859.652463545
747,1283859.652463545
748,1283859.652463545
749,1283859.652463545
750,1294537.4262001193
751,1294321.2226330629
752,1294321.2226330629
753,1294321.2226330629
754,1294321.2226330629
755,1294321.2226330629
756,1294321.2226330629
757,1295004.0266330629
758,1300002.9756330631
759,1302776.338633063
760,1307435.7186330631
761,1305927.8896330628
762,1301154.326633063
763,1306010.529633063
764,1308384.843023063
765,1318256.6336291956
766,1334842.1533023526
767,1314434.8889514615
768,1330650.4107501674
769,1327140.8938434292
770,1342391.0911435392
771,1328834.9039856412
772,1334130.7024029996
773,1367118.8284085535
774,1373260.200098312
775,1375886.3095941616
776,1389670.8200244594
777,1388281.1512905173
778,1388281.1512905173
779,1388281.1512905173
780,1388281.1512905173
781,1387803.2652905171
782,1392736.6682905178
783,1392354.3522905172
784,1392354.3522905172
785,1395436.653290517
786,1396285.680290517
787,1397497.1852905168
788,1392997.2212905171
789,1400622.3332905169
790,1403239.8812905168
791,1398611.960290517
792,1401783.953870517
793,1400382.1748905168
794,1400382.1748905168
795,1400382.1748905168
796,1400382.1748905168
797,1398836.8968905166
798,1395518.9688905166
799,1393871.6028905166
800,1393667.7218905166
801,1383210.8438905166
802,1388109.0188905166
803,1387344.3458905166
804,1396932.3600005165
805,1397025.3500005165
806,1395098.0000005164
807,1392772.5800005165
808,1401986.1900005164
809,1376005.9800005164
810,1380454.1500005163
811,1385640.4900005166
812,1386506.9700005166
813,1391885.8600005165
814,1406024.7000005166
815,1432309.1400005163
816,1424638.5200005162
817,1423213.9098105163
818,1423213.9098105163
819,1423213.9098105163
820,1421171.3518105168
821,1420983.646810517
822,1420983.646810517
823,1420983.646810517
824,1420983.646810517
825,1420983.646810517
826,1420983.646810517
827,1420983.646810517
828,1420983.646810517
829,1420983.646810517
830,1420983.646810517
831,1420983.646810517
832,1420983.646810517
833,1420983.646810517
834,1420983.646810517
835,1420983.646810517
836,1420983.646810517
837,1420983.646810517
838,1420983.646810517
839,1420983.646810517
840,1420983.646810517
841,1420983.646810517
842,1420983.646810517
843,1420983.646810517
844,1420983.646810517
845,1420983.646810517
846,1420983.646810517
847,1420983.646810517
848,1420983.646810517
849,1420983.646810517
850,1420983.646810517
851,1420983.646810517
852,1420983.646810517
853,1420983.646810517
854,1420983.646810517
855,1420983.646810517
856,1420983.646810517
857,1420983.646810517
858,1420983.646810517
859,1420983.646810517
860,1420983.646810517
861,1420983.646810517
862,1420983.646810517
863,1420983.646810517
864,1420983.646810517
865,1420983.646810517
866,1420983.646810517
867,1420983.646810517
868,1420983.646810517
869,1420983.646810517
870,1420983.646810517
871,1420983.646810517
872,1420983.646810517
873,1420983.646810517
874,1420983.646810517
875,1420983.646810517
876,1419964.8388105163
877,1421502.8588105158
878,1421795.014810516
879,1424496.009810516
880,1430639.281810516
881,1426210.286810516
882,1426210.286810516
883,1419923.651810516
884,1422787.2368105159
885,1426297.890810516
886,1425232.230810516
887,1425232.230810516
888,1425232.230810516
889,1425232.230810516
890,1425966.379810516
891,1423769.6528105158
892,1424608.9528105156
893,1428106.9258105156
894,1423638.988810516
895,1422928.6288105159
896,1422928.6288105159
897,1422928.6288105159
898,1422928.6288105159
899,1422928.6288105159
900,1421773.1588105164
901,1421631.7018105162
902,1417256.078810516
903,1420965.690810516
904,1419567.379810516
905,1419153.7068105163
906,1419153.7068105163
907,1419153.7068105163
908,1419153.7068105163
909,1419153.7068105163
910,1419153.7068105163
911,1419153.7068105163
912,1419153.7068105163
913,1419153.7068105163
914,1419153.7068105163
915,1419153.7068105163
916,1419153.7068105163
917,1419153.7068105163
918,1419153.7068105163
919,1419153.7068105163
920,1419153.7068105163
921,1419153.7068105163
922,1419153.7068105163
923,1419153.7068105163
924,1419153.7068105163
925,1419153.7068105163
926,1419153.7068105163
927,1419153.7068105163
928,1419153.7068105163
929,1419153.7068105163
930,1419153.7068105163
931,1419153.7068105163
932,1419153.7068105163
933,1419153.7068105163
934,1419153.7068105163
935,1419153.7068105163
936,1419153.7068105163
937,1419153.7068105163
938,1419153.7068105163
939,1419153.7068105163
940,1419153.7068105163
941,1419153.7068105163
942,1419153.7068105163
943,1419153.7068105163
944,1419153.7068105163
945,1419153.7068105163
946,1418049.2238105163
947,1417838.633810516
948,1417838.633810516
949,1417838.633810516
950,1417838.633810516
951,1417838.633810516
952,1417838.633810516
953,1417838.633810516
954,1417838.633810516
955,1417838.633810516
956,1417838.633810516
957,1417838.633810516
958,1417838.633810516
959,1417838.633810516
960,1417838.633810516
961,1417838.633810516
962,1417838.633810516
963,1417838.633810516
964,1417838.633810516
965,1417838.633810516
966,1417838.633810516
967,1417838.633810516
968,1417838.633810516
969,1417838.633810516
970,1417838.633810516
971,1417838.633810516
972,1417838.633810516
973,1419019.0878105164
974,1418799.1428105163
975,1418799.1428105163
976,1418799.1428105163
977,1418799.1428105163
978,1418799.1428105163
979,1418799.1428105163
980,1418799.1428105163
981,1418799.1428105163
982,1418799.1428105163
983,1418799.1428105163
984,1418799.1428105163
985,1418799.1428105163
986,1418799.1428105163
987,1418799.1428105163
988,1418799.1428105163
989,1418799.1428105163
990,1418799.1428105163
991,1418799.1428105163
992,1418799.1428105163
993,1418799.1428105163
994,1418799.1428105163
995,1418799.1428105163
996,1418799.1428105163
997,1418799.1428105163
998,1418799.1428105163
999,1418799.1428105163
1000,1418799.1428105163
1001,1418799.1428105163
1002,1418799.1428105163
1003,1418799.1428105163
1004,1418799.1428105163
1005,1418799.1428105163
1006,1418799.1428105163
1007,1418799.1428105163
1008,1418799.1428105163
1009,1418095.9778105163
1010,1419839.2708105166
1011,1419347.8688105163
1012,1417889.918810516
1013,1417643.1788105152
1014,1417643.1788105152
1015,1417643.1788105152
1016,1417643.1788105152
1017,1417643.1788105152
1018,1417643.1788105152
1019,1417643.1788105152
1020,1417643.1788105152
1021,1417643.1788105152
1022,1417643.1788105152
1023,1417643.1788105152
1024,1417643.1788105152
1025,1417643.1788105152
1026,1417643.1788105152
1027,1417643.1788105152
1028,1417643.1788105152
1029,1417643.1788105152
1030,1417643.1788105152
1031,1417643.1788105152
1032,1417643.1788105152
1033,1417643.1788105152
1034,1417643.1788105152
1035,1417643.1788105152
1036,1417643.1788105152
1037,1417643.1788105152
1038,1417643.1788105152
1039,1417643.1788105152
1040,1417643.1788105152
1041,1408594.913810516
1042,1394229.448810516
1043,1393764.6448105157
1044,1393764.6448105157
1045,1390782.9888105157
1046,1390564.0928105158
1047,1390564.0928105158
1048,1390564.0928105158
1049,1390564.0928105158
1050,1390564.0928105158
1051,1390564.0928105158
1052,1390564.0928105158
1053,1390564.0928105158
1054,1390564.0928105158
1055,1390564.0928105158
1056,1390564.0928105158
1057,1390564.0928105158
1058,1390564.0928105158
1059,1390564.0928105158
1060,1390564.0928105158
1061,1390564.0928105158
1062,1390564.0928105158
1063,1390564.0928105158
1064,1390564.0928105158
1065,1390564.0928105158
1066,1390564.0928105158
1067,1390564.0928105158
1068,1390564.0928105158
1069,1390564.0928105158
1070,1390564.0928105158
1071,1390564.0928105158
1072,1390045.9168105156
1073,1389878.0908105157
1074,1389878.0908105157
1075,1389878.0908105157
1076,1389878.0908105157
1077,1389878.0908105157
1078,1389878.0908105157
1079,1389878.0908105157
1080,1389878.0908105157
1081,1389878.0908105157
1082,1389878.0908105157
1083,1389878.0908105157
1084,1389878.0908105157
1085,1389878.0908105157
1086,1389878.0908105157
1087,1389878.0908105157
1088,1389878.0908105157
1089,1389878.0908105157
1090,1389878.0908105157
1091,1389878.0908105157
1092,1389878.0908105157
1093,1389878.0908105157
1094,1389878.0908105157
1095,1389878.0908105157
1096,1389878.0908105157
1097,1389878.0908105157
1098,1389878.0908105157
1099,1389878.0908105157
1100,1389878.0908105157
1101,1389878.0908105157
1102,1389878.0908105157
1103,1389878.0908105157
1104,1389878.0908105157
1105,1389878.0908105157
1106,1389878.0908105157
1107,1389878.0908105157
1108,1389228.9333105157
1109,1390840.7323105154
1110,1390454.5263105154
1111,1390454.5263105154
1112,1390454.5263105154
1113,1397342.4153105158
1114,1397136.217310516
1115,1397136.217310516
1116,1397136.217310516
1117,1397136.217310516
1118,1397136.217310516
1119,1397136.217310516
1120,1397136.217310516
1121,1397136.217310516
1122,1397136.217310516
1123,1397136.217310516
1124,1397136.217310516
1125,1397136.217310516
1126,1397136.217310516
1127,1397136.217310516
1128,1397136.217310516
1129,1397136.217310516
1130,1397136.217310516
1131,1397136.217310516
1132,1397136.217310516
1133,1397136.217310516
