day,account_value
0,1000000.0
1,999757.7873085795
2,997301.581794964
3,991358.3198375384
4,989510.7627104708
5,990096.1464418195
6,992278.3865666408
7,985641.4575369173
8,992504.0024421986
9,979889.6484514909
10,979200.2319239669
11,973330.9829577112
12,976593.7505756052
13,985345.3609936908
14,976679.8572085152
15,983665.7336202341
16,973235.7240866156
17,976428.438593886
18,992540.1447544
19,991806.4590101823
20,991806.4590101823
21,991806.4590101823
22,991806.4590101823
23,991806.4590101823
24,991806.4590101823
25,991806.4590101823
26,991806.4590101823
27,990965.5001746513
28,993608.9204994326
29,993429.18115268
30,995597.1449279044
31,995118.2798986532
32,994879.2563383869
33,999028.81233601
34,995177.1772590764
35,995833.6686645714
36,1000250.5790888572
37,998937.3684586821
38,995976.4482797191
39,1005839.2527838236
40,1005356.952445347
41,1005486.681804686
42,1007744.0388970256
43,1007254.1916999731
44,1002634.2670264392
45,1005481.00700204
46,1006748.41713692
47,1022210.1320147944
48,1021842.9517380262
49,1021921.3228932912
50,1027560.990440883
51,1035636.8203352231
52,1041948.6999225168
53,1041045.1349093977
54,1039890.5142484936
55,1036405.3899051348
56,1036279.0055439257
57,1037043.5318547004
58,1042603.3170918357
59,1048126.6666010248
60,1042224.1994881972
61,1046966.1670619835
62,1043187.0369911185
63,1043187.0369911185
64,1043051.5687682872
65,1032600.4085543895
66,1034837.2705555252
67,1033560.0266033324
68,1044943.1971277993
69,1057769.5027957673
70,1059164.3602504656
71,1055102.6254761205
72,1060003.066761254
73,1066782.555836709
74,1067555.4303197274
75,1063861.2503962165
76,1066421.216590325
77,1062659.112384973
78,1070708.3167116041
79,1068640.7887211388
80,1056792.5496791538
81,1048047.4889333657
82,1053368.0883852518
83,1044238.0713040208
84,1036327.9846044773
85,1034580.3131507185
86,1036947.6174122464
87,1034350.5136131714
88,1045543.3663645256
89,1033279.3820583564
90,1033186.2934124595
91,1021445.9809720692
92,1035523.266961698
93,1026449.0643283944
94,1025355.8392381876
95,1019366.4066474405
96,1026153.9562187943
97,1030167.5215391688
98,1043308.0237669976
99,1050738.363714585
100,1044955.059123342
101,1048148.0569170113
102,1040164.1904609954
103,1042741.5350914422
104,1048990.91042713
105,1052671.4702265721
106,1061509.4488699164
107,1063108.6299127096
108,1068049.8702923516
109,1066148.9644763502
110,1061220.2157449785
111,1052598.0143161395
112,1046933.1993555326
113,1041694.1461078619
114,1045759.2400088045
115,1046666.0017192732
116,1053056.6211627729
117,1054817.8849338002
118,1051993.4486950547
119,1066399.277694574
120,1023992.5008081631
121,1000617.0008243182
122,1005065.5039685551
123,1024953.8982241958
124,1035712.093879172
125,1035567.6084395163
126,1035567.6084395163
127,1021800.80147047
128,1022907.2545520484
129,1042324.1039241456
130,1048394.3847293428
131,1059597.372166518
132,1061997.9737330268
133,1073751.9727179077
134,1074253.507767043
135,1075931.7262541659
136,1077952.764781081
137,1082036.686070834
138,1075152.0872740208
139,1078989.1773110777
140,1073196.2092020405
141,1077747.2472686304
142,1078846.8835243846
143,1074374.292058445
144,1073020.1721364122
145,1070248.2286163096
146,1063992.913768081
147,1067139.4873122731
148,1067787.317421008
149,1076995.0682072642
150,1077409.0668344854
151,1076396.3530001023
152,1074221.9663483335
153,1079629.07421533
154,1079205.7356709621
155,1083734.0986614064
156,1081462.72887725
157,1079872.9211770329
158,1078266.967983463
159,1074842.5597881442
160,1074853.2069620884
161,1075523.588057835
162,1069682.6348119518
163,1067695.239183793
164,1063476.7467084257
165,1070332.6429867044
166,1067978.1549991441
167,1065591.6576583227
168,1064854.6899174072
169,1069849.7705407736
170,1076065.4211828315
171,1078879.0558089889
172,1077199.3125009516
173,1052620.8457316086
174,1066464.0575631578
175,1052201.261741576
176,1054349.319171507
177,1066800.035747873
178,1065300.580713953
179,1062282.437930033
180,1064101.8591820216
181,1076784.4342833871
182,1081876.8758230957
183,1076256.9114644506
184,1067455.1913798586
185,1075264.2806237205
186,1082913.0636201338
187,1077330.5754155924
188,1087402.2685038482
189,1087402.2685038482
190,1076565.7701160286
191,1083558.3373862577
192,1083637.694645115
193,1079095.9140812918
194,1084791.9710026626
195,1072547.903885733
196,1072813.286028016
197,1069590.4010655486
198,1070378.4588945322
199,1066177.602991408
200,1070792.3819203149
201,1069360.610641951
202,1064501.2451442215
203,1065729.0269167265
204,1068645.8459840708
205,1062294.7358811279
206,1063508.2203206823
207,1059746.7678604359
208,1061162.2503653998
209,1061143.4882502782
210,1053234.0355205254
211,1047159.7320834524
212,1042402.446682793
213,1041703.4048866021
214,1061183.0158363641
215,1064025.7573529663
216,1087209.1026289146
217,1097845.6438796772
218,1097363.6030789227
219,1096168.5959874138
220,1095072.4581932593
221,1095072.4581932593
222,1095278.3285051445
223,1095111.531665016
224,1096312.6292101068
225,1098186.0884848945
226,1098495.5077856642
227,1099881.3629000443
228,1098845.5358171226
229,1101460.021440977
230,1098615.039276483
231,1097968.636375161
232,1097968.636375161
233,1097968.636375161
234,1098050.2395039056
235,1100759.749258237
236,1101359.032141158
237,1101085.5300086488
238,1101105.4735333442
239,1101983.299655995
240,1100229.4799899356
241,1100374.5688654974
242,1099851.454780687
243,1101523.2834109857
244,1103639.5170945106
245,1103663.1587673482
246,1102149.7099172035
247,1102433.2028949847
248,1102602.3224341315
249,1099557.44114559
250,1098998.6477144596
251,1095503.802754791
252,1095503.802754791
253,1103005.9357724877
254,1102842.1649535378
255,1106267.6566842485
256,1103628.2658920798
257,1102567.1700666074
258,1107421.5251787992
259,1103771.6012195407
260,1102056.1045460622
261,1097579.979389639
262,1098136.8262313816
263,1097304.1742011386
264,1100675.5801649631
265,1099513.8876524423
266,1107068.1800587422
267,1118181.0493359691
268,1121668.9920459962
269,1120226.6007812824
270,1111829.2941595607
271,1106978.6302913574
272,1111027.5211275471
273,1108403.6251091291
274,1117266.1286702051
275,1119292.8384109107
276,1124070.2358271054
277,1120644.7391633596
278,1126482.9125994507
279,1133199.1123983804
280,1141638.9393706422
281,1146250.261553839
282,1150148.504744837
283,1154684.9950471828
284,1155142.2545415906
285,1158776.188514345
286,1167120.2339010614
287,1167931.700029742
288,1168645.351037473
289,1167799.2070726058
290,1166214.7209916464
291,1186860.4488475122
292,1179715.8584704418
293,1178078.6004814028
294,1171884.9364343707
295,1171265.2302927505
296,1167452.5328462212
297,1170249.753768912
298,1173065.7333077835
299,1173483.0974028034
300,1170742.303163146
301,1178055.8275171306
302,1173365.2693000315
303,1178656.5784424276
304,1177305.196219735
305,1161525.0829283344
306,1161807.8043419705
307,1163433.6320394415
308,1158882.8447887914
309,1161708.4500363166
310,1171465.139442905
311,1165043.3927274162
312,1167177.9534712634
313,1161696.3134180016
314,1158381.0429298363
315,1158381.0429298363
316,1159032.7434325814
317,1159029.1441495866
318,1158370.8106622635
319,1159535.6705786227
320,1158304.6552145628
321,1152932.9579028795
322,1146144.660299014
323,1158582.0642945885
324,1154925.8516748631
325,1151622.4995983918
326,1157042.471314059
327,1160116.503232324
328,1173858.5725268023
329,1186454.2575428735
330,1188806.54629121
331,1187001.063052444
332,1184777.0679804066
333,1181470.83069828
334,1180289.368843266
335,1180089.5496686609
336,1179498.683923749
337,1179705.0398740342
338,1179739.1786319418
339,1179534.7349935952
340,1179534.7349935952
341,1179534.7349935952
342,1178947.1949449508
343,1178797.9451227195
344,1178797.9451227195
345,1178797.9451227195
346,1178797.9451227195
347,1178797.9451227195
348,1178797.9451227195
349,1178838.8278626213
350,1179729.0033711311
351,1179519.7022727598
352,1179478.8970527423
353,1179571.3638043238
354,1180451.8594513207
355,1181463.0435773283
356,1183679.1744575207
357,1183037.0484606621
358,1180302.5414335008
359,1180543.825108069
360,1180988.7535987864
361,1182492.010901016
362,1182531.1509273157
363,1185875.791544931
364,1188015.5423637491
365,1191118.7883814813
366,1194226.7259535738
367,1198240.0680717418
368,1195954.4283397046
369,1195029.87829027
370,1196318.634357623
371,1200284.279752147
372,1198338.9462779071
373,1192337.5100959835
374,1196738.4875694222
375,1186655.7273677534
376,1188040.1089463204
377,1191418.953191768
378,1191418.953191768
379,1187649.85516226
380,1191829.8934521344
381,1193283.804083997
382,1194910.5537071938
383,1201782.7974047498
384,1200699.054741742
385,1208031.6253995302
386,1207530.497725467
387,1209439.7326970077
388,1218177.6652879482
389,1220972.383306647
390,1219625.2210697636
391,1215438.802236905
392,1211752.7503671516
393,1224333.5391219915
394,1223109.236003423
395,1223109.236003423
396,1223109.236003423
397,1223109.236003423
398,1223205.8434511926
399,1222650.4020219173
400,1223286.537416698
401,1223334.1550993095
402,1222175.8715134969
403,1222379.973846862
404,1219032.699786363
405,1218429.425378941
406,1221043.63816994
407,1222331.3286471835
408,1223186.800172321
409,1214345.9690483185
410,1210939.7525151768
411,1212584.5191685543
412,1219030.809957297
413,1215661.3829638402
414,1213555.3127305654
415,1214849.9172209015
416,1213507.4024858677
417,1214283.5760495244
418,1215650.5316405254
419,1221884.4383619926
420,1221078.552880248
421,1203881.9171289115
422,1202960.8394174494
423,1202843.2231072192
424,1202745.0258311385
425,1202745.0258311385
426,1202745.0258311385
427,1202745.0258311385
428,1202745.0258311385
429,1202745.0258311385
430,1202882.8737224787
431,1202974.315413878
432,1203021.3197372402
433,1202074.3265017578
434,1202353.2071015371
435,1202028.735299312
436,1200967.2992888615
437,1201807.1013708278
438,1202002.9678604517
439,1202745.7170511344
440,1206489.8114106113
441,1206489.8114106113
442,1209994.6390135451
443,1213483.994489728
444,1211705.5236312065
445,1211594.3853121465
446,1212470.9865891773
447,1213659.909612137
448,1213829.284117754
449,1214385.3401970426
450,1214321.98941899
451,1214297.8280243408
452,1214818.437460062
453,1215943.0716451958
454,1222432.8027729436
455,1222753.577819589
456,1240619.8063934708
457,1240646.594686266
458,1239532.0341843085
459,1238659.733206279
460,1238537.960957078
461,1238537.960957078
462,1238841.656505872
463,1238686.7898018295
464,1238686.7898018295
465,1238643.3742294726
466,1239068.1264950673
467,1238763.3083176585
468,1236965.1899484156
469,1235455.105968872
470,1237253.7714879646
471,1235060.090790107
472,1231502.5422501056
473,1238596.573391294
474,1237840.3347419049
475,1238374.5437633055
476,1238243.451758663
477,1237569.229724587
478,1237867.5086516482
479,1237673.12723662
480,1241558.2899843566
481,1244479.430982766
482,1248379.7977341956
483,1246646.1988158615
484,1246746.9596960712
485,1243771.4046860645
486,1241715.4458735879
487,1243064.389539845
488,1244831.8275913228
489,1246537.3792137092
490,1247581.9479256263
491,1252067.085526527
492,1246089.918349782
493,1249559.2872609776
494,1259521.693189078
495,1259237.308170707
496,1259904.4600039024
497,1264388.9279610363
498,1264543.7496469049
499,1264907.9340995944
500,1265596.9143304836
501,1269002.081094288
502,1262316.7123740187
503,1272720.5940941891
504,1272720.5940941891
505,1288090.9577220306
506,1301497.811289634
507,1300204.8010186574
508,1300204.8010186574
509,1300204.8010186574
510,1300204.8010186574
511,1300204.8010186574
512,1300204.8010186574
513,1300204.8010186574
514,1300204.8010186574
515,1300204.8010186574
516,1300204.8010186574
517,1300204.8010186574
518,1300204.8010186574
519,1300204.8010186574
520,1300204.8010186574
521,1300204.8010186574
522,1300204.8010186574
523,1300204.8010186574
524,1300204.8010186574
525,1300204.8010186574
526,1300204.8010186574
527,1300204.8010186574
528,1300204.8010186574
529,1300204.8010186574
530,1300204.8010186574
531,1300204.8010186574
532,1300204.8010186574
533,1300204.8010186574
534,1300204.8010186574
535,1300204.8010186574
536,1300204.8010186574
537,1300204.8010186574
538,1300204.8010186574
539,1300204.8010186574
540,1300204.8010186574
541,1300204.8010186574
542,1300204.8010186574
543,1300204.8010186574
544,1300204.8010186574
545,1300204.8010186574
546,1300204.8010186574
547,1300204.8010186574
548,1300204.8010186574
549,1300204.8010186574
550,1300204.8010186574
551,1300204.8010186574
552,1300204.8010186574
553,1300204.8010186574
554,1300204.8010186574
555,1298324.6009693374
556,1298706.0318976808
557,1298445.2586517308
558,1290985.8152540552
559,1283993.890961643
560,1295665.6794630277
561,1286920.912344038
562,1285849.6908696827
563,1292916.2480694877
564,1281243.0071126583
565,1287316.173236129
566,1293329.0047654384
567,1293329.0047654384
568,1283170.220602735
569,1286426.358153067
570,1297968.7447739406
571,1294732.005081485
572,1302896.1926714005
573,1301158.6410784884
574,1308271.3156868762
575,1315822.8690007795
576,1306795.1914839218
577,1300121.8883251247
578,1299189.881423575
579,1299189.881423575
580,1299189.881423575
581,1299189.881423575
582,1299189.881423575
583,1299189.881423575
584,1299189.881423575
585,1299189.881423575
586,1299189.881423575
587,1299189.881423575
588,1299189.881423575
589,1299189.881423575
590,1299189.881423575
591,1299189.881423575
592,1299189.881423575
593,1299189.881423575
594,1299189.881423575
595,1299189.881423575
596,1299568.585130315
597,1299453.166462162
598,1299661.0059961388
599,1302780.52257047
600,1300637.2986182284
601,1300746.009858144
602,1299122.9289183335
603,1296807.4442016908
604,1290835.854277146
605,1296612.5042762784
606,1289996.2164040469
607,1295674.1051827958
608,1299978.4090130187
609,1299244.2488777123
610,1310500.6392720183
611,1311981.6461068657
612,1314252.0301500058
613,1314838.6370214934
614,1314586.666533448
615,1310982.0016758335
616,1308612.6168291029
617,1306760.9556426802
618,1300270.8030294166
619,1290501.0392280745
620,1288460.4470943422
621,1278920.005065317
622,1283532.1430308477
623,1269135.8800882306
624,1269297.20118332
625,1263419.0108846757
626,1269140.2292728971
627,1270694.106126089
628,1269503.5033485298
629,1269503.5033485298
630,1269503.5033485298
631,1270161.1406386676
632,1271755.66474769
633,1273178.8635691192
634,1269360.9866095409
635,1272004.4949320643
636,1273083.8117729186
637,1273674.3594301194
638,1276231.7770415454
639,1276300.4355864376
640,1269985.1041607002
641,1269570.1095451622
642,1268807.3519381287
643,1277287.93515621
644,1285648.2198317226
645,1294590.2509626232
646,1293465.973064907
647,1291745.5066551424
648,1294770.887215943
649,1284567.9520065815
650,1283283.4198529632
651,1283283.4198529632
652,1283283.4198529632
653,1283283.4198529632
654,1283283.4198529632
655,1283283.4198529632
656,1283283.4198529632
657,1283283.4198529632
658,1283283.4198529632
659,1283283.4198529632
660,1283283.4198529632
661,1283283.4198529632
662,1283283.4198529632
663,1283283.4198529632
664,1283283.4198529632
665,1283103.9641312957
666,1284353.20643818
667,1286653.721845692
668,1287124.3341874771
669,1288060.897012376
670,1283825.0710352594
671,1283238.149509277
672,1283238.149509277
673,1283375.862294978
674,1283471.4616310515
675,1282512.897614381
676,1283227.5014409295
677,1284961.9089698936
678,1284589.7264206286
679,1284589.7264206286
680,1284589.7264206286
681,1284589.7264206286
682,1284932.6161167424
683,1284820.176292122
684,1286211.6170831122
685,1286045.596707094
686,1283153.1378301084
687,1280072.3028541966
688,1277489.7022639874
689,1275607.191394864
690,1275107.6918354786
691,1275107.6918354786
692,1275107.6918354786
693,1275107.6918354786
694,1273241.725556131
695,1273076.7442286494
696,1273076.7442286494
697,1273076.7442286494
698,1273076.7442286494
699,1273076.7442286494
700,1274790.6551452805
701,1274244.977428716
702,1277718.681578123
703,1274886.6315299408
704,1274593.4573368337
705,1274593.4573368337
706,1274593.4573368337
707,1274593.4573368337
708,1274593.4573368337
709,1274593.4573368337
710,1274593.4573368337
711,1274593.4573368337
712,1274593.4573368337
713,1274593.4573368337
714,1274593.4573368337
715,1274593.4573368337
716,1274593.4573368337
717,1274593.4573368337
718,1274593.4573368337
719,1274593.4573368337
720,1274593.4573368337
721,1274593.4573368337
722,1274593.4573368337
723,1274593.4573368337
724,1274593.4573368337
725,1274593.4573368337
726,1274593.4573368337
727,1274593.4573368337
728,1274593.4573368337
729,1274593.4573368337
730,1274593.4573368337
731,1274593.4573368337
732,1274593.4573368337
733,1274593.4573368337
734,1274593.4573368337
735,1274593.4573368337
736,1274593.4573368337
737,1274593.4573368337
738,1274593.4573368337
739,1274593.4573368337
740,1274593.4573368337
741,1274593.4573368337
742,1274593.4573368337
743,1274593.4573368337
744,1274593.4573368337
745,1274593.4573368337
746,1274593.4573368337
747,1274593.4573368337
748,1274593.4573368337
749,1274593.4573368337
750,1278016.168260655
751,1277927.0562840337
752,1277927.0562840337
753,1277927.0562840337
754,1277927.0562840337
755,1277927.0562840337
756,1277927.0562840337
757,1278670.8505348982
758,1283309.2293061474
759,1285120.5547186956
760,1288432.5072341221
761,1287752.1440539593
762,1285012.5698291152
763,1289484.861272224
764,1291682.8571700777
765,1293698.989757136
766,1303999.59930874
767,1294100.437101523
768,1303027.5441049943
769,1301310.6162494014
770,1309500.4768470956
771,1302135.8849513177
772,1300598.6867083895
773,1321829.3635208472
774,1320335.6165355009
775,1323336.228771019
776,1333213.8774986076
777,1332154.3038906476
778,1332154.3038906476
779,1332154.3038906476
780,1332154.3038906476
781,1331483.7133553922
782,1334235.9202416223
783,1334031.0909129202
784,1334031.0909129202
785,1337204.48856885
786,1337133.2743376754
787,1337077.7747473489
788,1335472.2280333787
789,1339506.7173665385
790,1340913.6463610684
791,1340074.0586087112
792,1336416.2999635995
793,1335739.6108314372
794,1335739.6108314372
795,1335739.6108314372
796,1335739.6108314372
797,1334764.1377961852
798,1332397.8572574155
799,1331996.0207420457
800,1337972.0966561323
801,1337447.2850378123
802,1339461.9448706715
803,1340096.8914632585
804,1343472.2082249252
805,1347824.712790862
806,1347816.5496271958
807,1345981.7969626528
808,1355230.0306552474
809,1339586.4476736896
810,1344801.0852549
811,1346659.5399285862
812,1347059.866240289
813,1350061.793487884
814,1363137.3121870777
815,1382868.254654948
816,1372412.3275686838
817,1371039.92330036
818,1371039.92330036
819,1371039.92330036
820,1371245.9134837696
821,1371078.7330269346
822,1371078.7330269346
823,1371078.7330269346
824,1371078.7330269346
825,1371078.7330269346
826,1371078.7330269346
827,1371078.7330269346
828,1371078.7330269346
829,1371078.7330269346
830,1371078.7330269346
831,1371078.7330269346
832,1371078.7330269346
833,1371078.7330269346
834,1371078.7330269346
835,1371078.7330269346
836,1371078.7330269346
837,1371078.7330269346
838,1371078.7330269346
839,1371078.7330269346
840,1371078.7330269346
841,1371078.7330269346
842,1371078.7330269346
843,1371078.7330269346
844,1371078.7330269346
845,1371078.7330269346
846,1371078.7330269346
847,1371078.7330269346
848,1371078.7330269346
849,1371078.7330269346
850,1371078.7330269346
851,1371078.7330269346
852,1371078.7330269346
853,1371078.7330269346
854,1371078.7330269346
855,1371078.7330269346
856,1371078.7330269346
857,1371078.7330269346
858,1371078.7330269346
859,1371078.7330269346
860,1371078.7330269346
861,1371078.7330269346
862,1371078.7330269346
863,1371078.7330269346
864,1371078.7330269346
865,1371078.7330269346
866,1371078.7330269346
867,1371078.7330269346
868,1371078.7330269346
869,1371078.7330269346
870,1371078.7330269346
871,1371078.7330269346
872,1371078.7330269346
873,1371078.7330269346
874,1371078.7330269346
875,1371078.7330269346
876,1371369.499148286
877,1371407.9955089334
878,1373216.5177215792
879,1373884.3564776664
880,1376475.340549193
881,1374693.9510889642
882,1374693.9510889642
883,1370490.005223717
884,1370633.8224181463
885,1376119.8872159016
886,1375463.7818311357
887,1375463.7818311357
888,1375463.7818311357
889,1375463.7818311357
890,1375158.6142257408
891,1375488.8350690464
892,1374621.4817169798
893,1377743.4609418095
894,1376217.2834308674
895,1375840.9814945895
896,1375840.9814945895
897,1375840.9814945895
898,1375840.9814945895
