day,account_value
0,1000000.0
1,999505.8366591096
2,995681.4641005072
3,987561.3947107171
4,984064.355573175
5,985850.9118620192
6,989089.4502818394
7,975690.5010430977
8,984498.666353279
9,967258.7143638072
10,965144.8533135935
11,948836.4711835992
12,955460.5409481955
13,967214.7753234102
14,950425.9754310149
15,965370.4348172584
16,946618.0287008585
17,954186.84454966
18,975131.7921632413
19,974156.6655546993
20,974156.6655546993
21,974156.6655546993
22,974156.6655546993
23,974156.6655546993
24,974156.6655546993
25,974156.6655546993
26,974156.6655546993
27,972039.2719443134
28,975834.8799770244
29,975635.569144381
30,977582.6734585328
31,977337.4982070696
32,975637.7015189844
33,979903.6955274228
34,975424.8739174191
35,976833.3435056269
36,984057.8805499128
37,982893.4037354036
38,978737.8131665316
39,995037.2236831924
40,997441.9883444931
41,1001135.9495241129
42,1005810.344881054
43,1011726.2596331227
44,1001366.4185906587
45,1002271.8961349966
46,1001888.4398247343
47,1015752.8086617357
48,1016302.1158731723
49,1016024.8066729464
50,1021667.568918672
51,1032239.2046411786
52,1038421.3477802641
53,1040530.9534277873
54,1037256.1813366844
55,1030249.0089529688
56,1034069.7813192719
57,1035454.3760475706
58,1040563.5952868846
59,1044973.4779828959
60,1045261.1563278072
61,1052784.269865012
62,1051603.9907128736
63,1051603.9907128736
64,1048747.8931926792
65,1037191.9883447962
66,1040923.0631176728
67,1038606.6862485608
68,1048963.3283806723
69,1057913.30786619
70,1059486.458940085
71,1058888.388947745
72,1067147.2721481055
73,1064654.732721463
74,1063656.597013875
75,1062125.4124316105
76,1064641.6262853916
77,1065272.9049683188
78,1067015.989324069
79,1070516.1511880215
80,1057499.7868186035
81,1050012.3409944442
82,1057325.7641400334
83,1049439.512789942
84,1046616.857111372
85,1046463.9512458331
86,1050032.4815227054
87,1049324.8593256152
88,1060398.093575423
89,1050115.9542954937
90,1049849.4191956865
91,1039410.6463801295
92,1052152.2192047795
93,1039262.9285556941
94,1037853.7292399595
95,1037026.4837184069
96,1044043.8983940046
97,1042362.8090496508
98,1054125.104672774
99,1066001.059476045
100,1064615.478466668
101,1067346.4919576615
102,1063074.7300221932
103,1062893.8572186348
104,1064815.9987724044
105,1063767.3093439902
106,1069098.548517895
107,1074859.2082722937
108,1077609.7810068014
109,1075656.5874897195
110,1072642.1307846785
111,1065816.7370933562
112,1060906.064804634
113,1057143.3782194674
114,1063906.4609324096
115,1058511.338421816
116,1064284.8751909607
117,1066898.229239809
118,1064554.886311798
119,1078825.3840296888
120,1044516.958737226
121,1025766.8985776231
122,1036716.1725753642
123,1056644.331881691
124,1070744.7600327164
125,1070485.8709950864
126,1070485.8709950864
127,1069029.511548652
128,1064586.9429725644
129,1079897.2648093514
130,1085575.2689220079
131,1090587.191495944
132,1091738.184145074
133,1098534.903000565
134,1099338.5657971278
135,1099136.3108076823
136,1099051.7442888068
137,1101409.5424777195
138,1096151.1941013972
139,1099349.4541066547
140,1091668.130677416
141,1091247.459344994
142,1094706.1108049578
143,1092011.32108869
144,1093349.6353784285
145,1086741.636058419
146,1081104.307621721
147,1084573.9716104437
148,1085046.9407705558
149,1100379.8156008308
150,1100869.1549186846
151,1100338.9753079691
152,1096873.630491777
153,1104908.28479335
154,1102091.8956592127
155,1107591.4299199109
156,1101971.957801264
157,1102134.2372946236
158,1107391.7939029657
159,1103201.5640692895
160,1101296.1799530815
161,1102552.8436039605
162,1101009.5745616092
163,1101037.334137773
164,1096736.7073551705
165,1104890.2473351005
166,1101731.67528529
167,1096616.2440424215
168,1097376.07927373
169,1103014.288089263
170,1106238.6647786393
171,1107257.7244787912
172,1109586.576589005
173,1083983.9680907784
174,1094684.39676134
175,1075064.7277352442
176,1068999.1370561817
177,1079253.5806210036
178,1068923.195132239
179,1070308.9281274811
180,1069070.3772099786
