day,account_value
0,1000000.0
1,1000275.426286988
2,998804.9560347932
3,996943.5401419756
4,995933.6444638362
5,996097.6213999608
6,997972.885572382
7,993942.0002054286
8,998251.7539603851
9,992430.6632493462
10,991188.7865719369
11,985588.7233215312
12,986978.4517099828
13,992322.0910443476
14,985963.0009457958
15,997758.7067392214
16,992574.7224777624
17,997630.4365791008
18,1012949.7479967099
19,1012374.564495745
20,1012374.564495745
21,1012374.564495745
22,1012374.564495745
23,1012374.564495745
24,1012374.564495745
25,1012374.564495745
26,1012374.564495745
27,1011224.0128845964
28,1013608.3028219531
29,1013489.0969749128
30,1014488.887379846
31,1015076.3345861337
32,1014861.6341578822
33,1016265.0229951488
34,1014486.9857515213
35,1015292.4232894231
36,1017260.3144176308
37,1015417.4104509428
38,1013241.4159819748
39,1020269.4843050691
40,1021232.1049726786
41,1021920.9190758724
42,1022324.3471495695
43,1022650.8337625428
44,1021802.7363383186
45,1025293.9478727268
46,1024248.2851619232
47,1030314.252867038
48,1031026.3942180164
49,1032043.2910108104
50,1035771.8291499616
51,1041591.771936198
52,1044096.2204373304
53,1046015.0735462756
54,1044716.5283807658
55,1041150.875711452
56,1043224.25076274
57,1042882.2026220856
58,1047757.4661638598
59,1050277.1200456752
60,1050190.156456093
61,1054511.6130165942
62,1052273.0529108106
63,1052273.0529108106
64,1051581.0286814102
65,1042315.1890057514
66,1044926.8990194785
67,1043424.1614149824
68,1052564.833853211
69,1061636.9794913777
70,1064127.916033555
71,1061745.4729597012
72,1069125.070971786
73,1072791.505714418
74,1073221.2502129674
75,1068838.0858284454
76,1066308.471585023
77,1063644.2339963322
78,1063330.1104055145
79,1066550.2337810302
80,1053218.932645709
81,1046960.1291069456
82,1056916.1622471313
83,1045993.968877632
84,1039561.4262687172
85,1035831.2275931094
86,1036858.5492903269
87,1036882.4774455626
88,1049462.5962014971
89,1037487.6976905394
90,1037185.2947953466
91,1024652.4363545481
92,1036397.514400738
93,1022973.4598068356
94,1029460.8334760464
95,1024642.74216354
96,1030390.6293629891
97,1029133.4470802505
98,1043978.1938188324
99,1053948.129430908
100,1049613.9715526146
101,1052013.4886917542
102,1047347.2423202995
103,1049412.6780113776
104,1053925.816242932
105,1046784.4373238095
106,1047443.4929943177
107,1048301.5762201395
108,1050062.5205330262
109,1044740.0209425658
110,1043370.6616099838
111,1038196.7758454392
112,1028993.7374115016
113,1027338.7933868524
114,1035712.6334154088
115,1026589.0361323492
116,1031995.7576425092
117,1035061.7567406277
118,1036908.6217782231
119,1051323.0603681365
120,1015632.6080201772
121,998507.4789754937
122,1014491.8241183859
123,1032582.3743370672
124,1038711.6598516392
125,1043405.8038742393
126,1043405.8038742393
127,1047405.7810452036
128,1044350.3261613022
129,1062847.5337149706
130,1067344.5778905426
131,1071289.8180971516
132,1070090.9183297686
133,1081379.9729838683
134,1079415.6849731065
135,1082305.6626899159
136,1081237.7742354986
137,1084440.8896993091
138,1076901.745568593
139,1079332.3151915993
140,1076932.189907931
141,1075803.060814235
142,1071919.3632757098
143,1075201.13435648
144,1073862.6307872934
145,1075048.2437873385
146,1066630.0882597407
147,1067151.7960817893
148,1065203.2202697336
149,1093483.7079782276
150,1088635.662472069
151,1087943.741087634
152,1088762.8394403614
