,0
0,1241537.199694079
1,1240476.1910720228
2,1242315.2891426675
3,1239441.5747710962
4,1240571.6390548348
5,1238711.5312699226
6,1236643.7717205866
7,1224099.2193196998
8,1232743.639814557
9,1227555.1603948325
10,1212995.781754823
11,1223373.054866042
12,1222827.8001083934
13,1236068.8268120494
14,1246307.719131709
15,1245947.5252816274
16,1246673.0636275834
17,1249744.0344419433
18,1245318.6485232157
19,1244073.3582769174
20,1244217.510651719
21,1244212.4570449241
22,1246040.1312631012
23,1248424.3288620994
24,1247894.560316267
25,1247894.560316267
26,1247894.560316267
27,1247825.4116371104
28,1247693.1799756808
29,1247693.1799756808
30,1247693.1799756808
31,1247693.1799756808
32,1247693.1799756808
33,1247693.1799756808
34,1247743.5535850574
35,1248022.8124134606
36,1247756.7782211495
37,1247282.2627507895
38,1246588.9150770507
39,1245579.923237134
40,1250083.341745324
41,1252819.5926825665
42,1250435.2734922117
43,1250497.284152178
44,1253411.2669896532
45,1249110.008774455
46,1248883.3534494687
47,1241220.384032278
48,1246805.6510112665
49,1248972.564883413
50,1246404.7856029416
51,1248821.7884798336
52,1260755.206227102
53,1257195.8395414636
54,1256968.6336768246
55,1259807.0282639218
56,1257606.6403496456
57,1255400.5080219172
58,1249524.6463610742
59,1256455.4436337948
60,1247820.8052185727
61,1250366.3122118283
62,1254445.3853890134
