,0
0,1064390.4785386669
1,1057939.2601790673
2,1044462.8767539497
3,1046313.5968216902
4,1046496.6697452933
5,1055310.2528652179
6,1067528.189035531
7,1067545.5697500193
8,1065917.0636714422
9,1071673.8302681227
10,1071230.5913512704
11,1076593.8779353972
12,1062265.4721839994
13,1068150.805968197
14,1066513.021443863
15,1066638.697517159
16,1070195.8224814753
17,1057497.6104920064
18,1054543.838937668
19,1059197.8981658455
20,1051047.2226947406
21,1045876.9900180913
22,1050930.2137660636
23,1053156.4383951225
24,1052703.7477463423
25,1066821.0904209078
26,1060875.1687429894
27,1061525.0638168277
28,1055233.769872383
29,1061178.348787025
30,1048336.8844870175
31,1055138.642363991
32,1041878.937090324
33,1054298.235255388
34,1050420.0012985503
35,1065322.4501399554
36,1076995.5978832187
37,1077771.7960160433
38,1082472.841896161
39,1083903.5395101297
40,1083616.0941337908
41,1088130.3207514419
42,1081774.971268101
43,1084097.3188135386
44,1087708.6142711116
45,1089289.344943304
46,1086685.1508621552
47,1082625.7875358248
48,1074386.3469367886
49,1065219.055542841
50,1062047.3328402806
51,1067996.0940112735
52,1067126.184939151
53,1073943.8893088438
54,1077211.0404930736
55,1071648.1824971058
56,1089918.7221593952
57,1043945.9580653763
58,1024318.4100868226
59,1044069.8631926966
60,1067131.0725065044
61,1086332.1176524165
62,1085463.6282238723
