,0
0,1412723.0117074586
1,1413496.1829048125
2,1416078.4923988183
3,1418715.3376646999
4,1420565.29765545
5,1420586.6185286646
6,1419639.9320196281
7,1428883.303923444
8,1446359.2194919966
9,1454567.1338168045
10,1475903.0971270762
11,1455495.295593154
12,1463612.162041982
13,1462064.5309139567
14,1476907.4394948008
15,1459476.3030624385
16,1463673.1362350148
17,1480515.2537263425
18,1466533.0357812655
19,1465376.490144481
20,1470759.3661602228
21,1469288.641666435
22,1469288.641666435
23,1469288.641666435
24,1469288.641666435
25,1468424.42083761
26,1473849.9376522652
27,1473479.22933648
28,1473479.22933648
29,1477204.8009201842
30,1477995.4546967044
31,1478639.7470089553
32,1474057.5054148699
33,1477843.4271839955
34,1481145.780497596
35,1476825.3233616368
36,1459516.174615396
37,1458056.7462382235
38,1458056.7462382235
39,1458056.7462382235
40,1458056.7462382235
41,1457173.435360322
42,1453844.807987606
43,1453490.7271411137
44,1463767.810835566
45,1466667.1699617028
46,1473572.9728994411
47,1473196.3566304876
48,1476245.9670652198
49,1486518.1819878349
50,1483955.9092693643
51,1469373.005628237
52,1484831.8603889619
53,1459166.217434539
54,1458889.787584175
55,1463661.1960681507
56,1458530.260331597
57,1464026.0389670462
58,1479511.849426651
59,1499213.7707588417
60,1445829.0368300169
61,1444383.2108025313
62,1444383.2108025313
