,0
0,1370042.100535667
1,1370362.7527788177
2,1374779.9258057182
3,1376575.8164586693
4,1370870.0606062645
5,1378433.6846926638
6,1381737.766728184
7,1380452.2752684602
8,1375797.9415467798
9,1384633.8466402455
10,1382795.3284416217
11,1378606.171316225
12,1378514.0718621844
13,1390920.519746477
14,1400331.4867713186
15,1405802.6444030781
16,1398557.114852297
17,1393055.7180009477
18,1394800.823725435
19,1397365.6892633839
20,1395968.3276946554
21,1395968.3276946554
22,1395968.3276946554
23,1395968.3276946554
24,1395968.3276946554
25,1395968.3276946554
26,1395968.3276946554
27,1395968.3276946554
28,1395968.3276946554
29,1395968.3276946554
30,1395968.3276946554
31,1395968.3276946554
32,1395968.3276946554
33,1395968.3276946554
34,1395968.3276946554
35,1395375.8955109487
36,1396956.88921419
37,1401833.008969338
38,1402947.4516388443
39,1404351.5741976423
40,1400243.3858764025
41,1399250.182066084
42,1399250.182066084
43,1399168.818922476
44,1398175.374930229
45,1395943.3491447978
46,1392835.0088471223
47,1396521.4068233476
48,1395699.5473863892
49,1395699.5473863892
50,1395699.5473863892
51,1395699.5473863892
52,1396304.350424776
53,1396138.385574571
54,1397601.2661913887
55,1397246.5185350375
56,1396423.866393708
57,1394463.4303697923
58,1392130.4432164084
59,1395874.8887979533
60,1394865.646990558
61,1394865.646990558
62,1394865.646990558
