,0
0,5023.872476564953
1,-13476.383425117587
2,1850.7200677405344
3,183.0729236031184
4,8813.58311992453
5,12217.936170313042
6,17.380714488448575
7,-1628.5060785771348
8,5756.766596680507
9,-443.23891685227863
10,5363.286584126763
11,-14328.405751397833
12,5885.33378419769
13,-1637.784524334129
14,125.6760732959956
15,3557.1249643163756
16,-12698.211989468895
17,-2953.771554338513
18,4654.059228177648
19,-8150.675471104914
20,-5170.23267664935
21,5053.223747972283
22,2226.2246290589683
23,-452.69064878020436
24,14117.342674565502
25,-5945.921677918406
26,649.8950738382991
27,-6291.29394444474
28,5944.578914642101
29,-12841.46430000756
30,6801.757876973366
31,-13259.705273666885
32,12419.298165064072
33,-3878.233956837794
34,14902.448841405101
35,11673.147743263282
36,776.1981328246184
37,4701.0458801176865
38,1430.6976139687467
39,-287.44537633890286
40,4514.22661765106
41,-6355.349483340979
42,2322.3475454377476
43,3611.295457572909
44,1580.730672192527
45,-2604.194081148831
46,-4059.3633263304364
47,-8239.44059903617
48,-9167.291393947555
49,-3171.7227025604807
50,5948.761170992861
51,-869.9090721225366
52,6817.70436969283
53,3267.1511842298787
54,-5562.857995967846
55,18270.539662289433
56,-45972.76409401896
57,-19627.547978553688
58,19751.45310587401
59,23061.209313807776
60,19201.045145912096
61,-868.4894285441842
