,0
0,1085463.6282238723
1,1078754.8227555817
2,1076108.6842560852
3,1090139.2176882178
4,1095231.3819552213
5,1101627.404513913
6,1103943.145375471
7,1115555.2700768223
8,1114970.1155347272
9,1114573.6490313127
10,1114073.1669248056
11,1118588.852283717
12,1113182.4020221988
13,1119371.843733066
14,1117160.4674438483
15,1112841.6036146265
16,1124813.8055732755
17,1124956.6497558742
18,1122317.9918924135
19,1126250.7120391163
20,1118455.8723906127
21,1126363.2471328662
22,1128104.2896999812
23,1143871.1105621657
24,1142308.7622068464
25,1142178.4312400017
26,1138169.8208433543
27,1142102.522467228
28,1138730.4787726507
29,1144667.1742835054
30,1140136.0408357535
31,1139512.81743106
32,1140149.411354161
33,1136457.2815574273
34,1134380.5852281058
35,1136365.4738436663
36,1132213.1365360126
37,1131569.035484749
38,1128136.269367572
39,1135325.5658447563
40,1133624.1957048427
41,1132612.2762736427
42,1135394.2831126363
43,1141043.282214485
44,1144471.0793423378
45,1147561.497892285
46,1133674.216725808
47,1111512.7614369544
48,1128531.0037802134
49,1125030.3827566013
50,1131962.0508190498
51,1148981.5257130968
52,1138524.3600025757
53,1137314.3323079022
54,1138373.0693342744
55,1144518.60248736
56,1153053.345962573
57,1144463.834272352
58,1134951.3974734123
59,1145199.53425943
60,1150840.7368881856
61,1140361.8330936346
62,1149139.3784505043
