,0
0,1394865.646990558
1,1392968.262901266
2,1392742.8627476457
3,1392742.8627476457
4,1392742.8627476457
5,1392742.8627476457
6,1392742.8627476457
7,1394813.5119502805
8,1392986.2958077148
9,1407639.521971257
10,1404044.7338886468
11,1403201.8965646036
12,1403201.8965646036
13,1403201.8965646036
14,1403201.8965646036
15,1403201.8965646036
16,1403201.8965646036
17,1403201.8965646036
18,1403201.8965646036
19,1403201.8965646036
20,1403201.8965646036
21,1403201.8965646036
22,1403201.8965646036
23,1403201.8965646036
24,1403201.8965646036
25,1403201.8965646036
26,1403201.8965646036
27,1403201.8965646036
28,1403201.8965646036
29,1403201.8965646036
30,1403201.8965646036
31,1403201.8965646036
32,1403201.8965646036
33,1403201.8965646036
34,1403201.8965646036
35,1403201.8965646036
36,1403201.8965646036
37,1403201.8965646036
38,1403201.8965646036
39,1403201.8965646036
40,1403201.8965646036
41,1403201.8965646036
42,1403201.8965646036
43,1403201.8965646036
44,1403201.8965646036
45,1403201.8965646036
46,1403201.8965646036
47,1403201.8965646036
48,1403201.8965646036
49,1403201.8965646036
50,1403201.8965646036
51,1403201.8965646036
52,1403201.8965646036
53,1403201.8965646036
54,1403201.8965646036
55,1403201.8965646036
56,1403201.8965646036
57,1412914.6294868921
58,1412723.0117074586
59,1412723.0117074586
60,1412723.0117074586
61,1412723.0117074586
62,1412723.0117074586
