,0
0,-3499.249353028601
1,1839.0980706447735
2,-2873.7143715713173
3,1130.0642837386113
4,-1860.107784912223
5,-2067.7595493360423
6,-12544.55240088678
7,8644.420494857244
8,-5188.47941972455
9,-14559.378640009556
10,10377.273111219052
11,-545.2547576485667
12,13241.026703655953
13,10238.892319659702
14,-360.1938500816468
15,725.5383459560107
16,3070.97081435984
17,-4425.38591872761
18,-1245.2902462983038
19,144.15237480169162
20,-5.053606794914231
21,1827.674218177097
22,2384.197598998202
23,-529.768545832485
24,0.0
25,0.0
26,-69.14867915655486
27,-132.23166142962873
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,50.3736093766056
34,279.25882840319537
35,-266.03419231111184
36,-474.5154703599401
37,-693.347673738841
38,-1008.9918399166781
39,4503.418508189963
40,2736.2509372425266
41,-2384.319190354785
42,62.01065996638499
43,2913.982837475138
44,-4301.258215198293
45,-226.6553249862045
46,-7662.969417190645
47,5585.266978988424
48,2166.9138721465133
49,-2567.7792804713827
50,2417.0028768919874
51,11933.417747268453
52,-3559.366685638437
53,-227.20586463902146
54,2838.394587097224
55,-2200.387914276216
56,-2206.132327728439
57,-5875.861660843017
58,6930.797272720607
59,-8634.638415222056
60,2545.506993255578
61,4079.0731771851424
