,0
0,-954.5234388102544
1,-5189.755639762967
2,-10481.312742262846
3,-4393.784223000053
4,1630.149979806738
5,6694.8131638036575
6,-24161.455513762077
7,13714.990192732424
8,-24654.83005734242
9,1547.8995704957051
10,-12058.24828883307
11,3744.1604667885695
12,21336.59368636075
13,-16915.139528669417
14,14973.191364167375
15,-11533.420760234585
16,5557.530716682784
17,24044.292983988416
18,-982.8901930117281
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,-2202.6720711262897
27,5572.462921541533
28,-284.86905623797793
29,2293.5999821370933
30,-2078.861885360093
31,-766.9008289910853
32,8466.398408141918
33,-8217.940395731945
34,4947.8102651110385
35,12640.87045492197
36,-778.9001304013655
37,-8220.292465540464
38,21169.997086509364
39,87.07934026815929
40,3213.620229130145
41,3561.745222180267
42,-236.92429170303512
43,-6063.690509344917
44,278.35378231469076
45,415.6057339175604
46,14899.65453368437
47,-435.48046879889444
48,1135.0411323662847
49,4225.185079954448
50,8705.001002618461
51,6617.6256039175205
52,-1974.551198079018
53,-1959.2782898165751
54,-1577.1913692554226
55,-567.4666025385959
56,3544.4270577946445
57,5385.884776965133
58,7340.469056349946
59,-2917.946753239492
60,7694.899031785084
61,-1440.54758591461
