,0
0,1152283.4323735475
1,1152610.8647596515
2,1154217.8161141868
3,1154254.2280286045
4,1154295.437882527
5,1154141.937363669
6,1152854.7808916976
7,1156725.0091849952
8,1158025.1572479415
9,1159456.6210970914
10,1167321.0066148366
11,1160936.1548547358
12,1165815.0645581011
13,1163033.1942777208
14,1167963.5737666453
15,1160650.223515139
16,1162537.9203723664
17,1170537.2103026279
18,1172975.9345756217
19,1175093.3030972215
20,1179181.4830396874
21,1178128.6833112442
22,1178128.6833112442
23,1178128.6833112442
24,1178128.6833112442
25,1178054.482536682
26,1181638.1376685037
27,1181402.0491148625
28,1181402.0491148625
29,1182526.4077122717
30,1182114.6092127399
31,1182441.8748013957
32,1180565.4249028007
33,1183056.3768118094
34,1184712.2224936609
35,1184458.245530296
36,1183630.9751633913
37,1183002.142624761
38,1183002.142624761
39,1183002.142624761
40,1183002.142624761
41,1181970.3729458125
42,1180422.6679570186
43,1180213.482217975
44,1187784.9019736429
45,1187423.0520272434
46,1190388.6498559855
47,1191049.7673114277
48,1193466.1613852403
49,1195199.0612744496
50,1194708.374256635
51,1190341.1560813407
52,1196841.8690640684
53,1181305.4744010402
54,1179569.7474180087
55,1185775.7991794797
56,1182054.783152953
57,1184848.195265285
58,1193433.471502974
59,1206295.4456644123
60,1181974.221151073
61,1181042.1463443395
62,1181042.1463443395
