,0
0,-2191.280599677004
1,-547.9847418623976
2,5521.040249856422
3,-520.6107009279076
4,0.0
5,0.0
6,0.0
7,-90.36487737949938
8,-1232.0685323132202
9,838.53330769483
10,2635.6794659991283
11,-10.885713325347751
12,-341.18056920636445
13,0.0
14,0.0
15,0.0
16,0.0
17,-1315.4385173546616
18,-115.31236155168153
19,-2233.141162376851
20,1305.7326431700494
21,-54.839172690641135
22,-175.34009126899764
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
