,0
0,1065266.249534297
1,1066398.4474137786
2,1062565.647646334
3,1072921.168632961
4,1076103.9213884573
5,1080673.278682805
6,1083013.7675112968
7,1088421.3239165798
8,1088121.5639817584
9,1088414.981771755
10,1092776.3071042425
11,1095410.4666930116
12,1091149.0066261657
13,1095335.5635366556
14,1088614.610658751
15,1084934.9724242361
16,1083658.3163946578
17,1082441.076779889
18,1081639.9296233205
19,1077603.8834864201
20,1073496.5856266168
21,1075308.0139054747
22,1075473.0423426416
23,1082039.949526708
24,1081712.331772593
25,1081041.3405012859
26,1077935.1021540377
27,1083812.6695241546
28,1083794.798789917
29,1083871.7249116027
30,1078769.579711584
31,1080309.9067648742
32,1082423.195909957
33,1077343.2120145764
34,1075463.4271750902
35,1075876.9579712811
36,1071477.5227376048
37,1068289.310453677
38,1064570.667440057
39,1070944.6106962804
40,1067901.636691679
41,1065323.7950702948
42,1064820.2536383686
43,1069219.0446728705
44,1074198.3421638315
45,1074720.1768452697
46,1074114.4866119863
47,1052087.0195424703
48,1063107.1885381953
49,1047871.387787339
50,1047753.6722373993
51,1058301.6351429091
52,1053678.9374953124
53,1052447.4813790887
54,1052439.7858719807
55,1060160.2773306267
56,1063963.426664761
57,1056654.7714729863
58,1049438.2523114604
59,1057747.4533627143
60,1059772.5555625355
61,1047024.2709948528
62,1055870.4195236948
