,0
0,1112327.5282063927
1,1106273.5666808018
2,1110096.455460399
3,1110606.2742517206
4,1109924.3976776921
5,1115965.5523668863
6,1115878.7511954773
7,1119664.4015343145
8,1119448.4862658079
9,1113624.8588258412
10,1118082.7675928934
11,1117597.5156082853
12,1114262.5611983545
13,1113404.7869651348
14,1118095.1287241073
15,1117446.942140996
16,1116378.6960234127
17,1116378.6960234127
18,1116378.6960234127
19,1116378.6960234127
20,1116595.120966617
21,1116702.4944490779
22,1116966.2349343866
23,1116816.691493393
24,1116262.1953795003
25,1116824.837843829
26,1113082.2752246147
27,1112382.9455186282
28,1116083.8173546812
29,1116909.5318564065
30,1116420.4503570474
31,1109366.5765186884
32,1108045.0887500383
33,1107795.8700097648
34,1112760.3059217934
35,1109312.4361370443
36,1109226.9322100256
37,1109278.998342115
38,1109444.2137425886
39,1110784.665462239
40,1111393.7980605394
41,1112718.760820823
42,1113981.3011001023
43,1106306.3098595832
44,1105631.1743275465
45,1105628.3744966297
46,1105466.562912713
47,1105466.562912713
48,1105466.562912713
49,1105466.562912713
50,1105466.562912713
51,1105466.562912713
52,1105228.0940174
53,1105239.834201458
54,1105102.3103965756
55,1103946.8478487986
56,1103237.5880909378
57,1101956.579825015
58,1101771.3064658977
59,1103433.156804117
60,1103833.9833793063
61,1104236.4843008453
62,1108143.4319123428
