,0
0,-276.9452601104276
1,-2632.194890905521
2,-5221.713479822967
3,-2428.63241476845
4,256.25394177180715
5,2308.1638981392607
6,-7384.445690363413
7,3265.6815468940185
8,-8153.25597554422
9,3.710778696113266
10,-6331.046335899038
11,3364.0322207685094
12,10949.212326402892
13,-9597.017956288182
14,11904.789778249804
15,-10121.732445354108
16,3649.901965948986
17,16925.67599074915
18,-706.1244985664962
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,-825.4046869974118
27,2799.017125252285
28,-146.61239049118012
29,1152.4673762279563
30,-850.5301520341309
31,-408.5240073261084
32,3167.9569795336574
33,-2788.9898464586586
34,756.7113804072142
35,2644.1963286635
36,-932.2246604107786
37,-2232.5969683243893
38,8133.474940467975
39,391.9526169880992
40,1639.2251895053778
41,1132.1728683921974
42,1235.2269535186933
43,-3519.0453370249597
44,2435.8234065738507
45,-256.165546502918
46,10254.305065012886
47,196.7454816828249
48,-391.29261131072417
49,3143.850205979543
50,5386.360787799582
51,5088.515046554152
52,229.0261949172709
53,-1692.2441222514026
54,-1177.2984407801414
55,639.9050645056413
56,506.6954138475703
57,4144.063960493659
58,3460.607823248487
59,-1350.5354064186104
60,5572.554684633738
61,-3480.19045680773
