,0
0,1143946.1439428779
1,1152449.1621489176
2,1161081.5884403829
3,1159983.6916136243
4,1159983.6916136243
5,1159983.6916136243
6,1159983.6916136243
7,1159983.6916136243
8,1159983.6916136243
9,1159983.6916136243
10,1159983.6916136243
11,1159983.6916136243
12,1159983.6916136243
13,1159983.6916136243
14,1159983.6916136243
15,1159983.6916136243
16,1159983.6916136243
17,1159983.6916136243
18,1159983.6916136243
19,1159983.6916136243
20,1159983.6916136243
21,1159983.6916136243
22,1159983.6916136243
23,1159983.6916136243
24,1159983.6916136243
25,1159983.6916136243
26,1159983.6916136243
27,1159983.6916136243
28,1159983.6916136243
29,1159983.6916136243
30,1159983.6916136243
31,1159983.6916136243
32,1159983.6916136243
33,1159983.6916136243
34,1159983.6916136243
35,1159983.6916136243
36,1159983.6916136243
37,1159983.6916136243
38,1159983.6916136243
39,1159983.6916136243
40,1159983.6916136243
41,1159983.6916136243
42,1159983.6916136243
43,1159983.6916136243
44,1159983.6916136243
45,1159983.6916136243
46,1159983.6916136243
47,1159983.6916136243
48,1159983.6916136243
49,1159983.6916136243
50,1159983.6916136243
51,1157928.755072145
52,1158725.9989055318
53,1158349.0817405817
54,1147912.3485820275
55,1142840.5586551186
56,1152983.5848200847
57,1144220.1628358546
58,1142947.4033273538
59,1150919.720013647
60,1139154.3315634518
61,1148096.153990284
62,1152068.2156559024
