,0
0,1870.924788981676
1,-2206.181791461073
2,2433.3417769421358
3,-3316.803701906698
4,-919.6620814758353
5,4988.509878988843
6,-4146.563104354311
7,-482.88902720366605
8,-8106.091023127781
9,138.5050268098712
10,-5683.801773606567
11,2470.221877926262
12,-1430.5204950030893
13,4685.033961191773
14,7072.412600481417
15,2717.647145817289
16,-2975.008258363232
17,-8388.497796393
18,-10143.161953628063
19,1154.1201857007109
20,-1004.3159449039958
21,20694.511274519376
22,-3176.6689654455986
23,126.7643236941658
24,-2139.662092227256
25,10936.746457425412
26,4835.740550816758
27,8361.300050491933
28,8554.03854155098
29,4329.779168499168
30,-1688.4961498281918
31,2402.444300568197
32,5922.38895771699
33,-30.723110214341432
34,221.01991332462057
35,-5132.328056500526
36,883.8589736940339
37,-3337.8475904997904
38,16168.557643791893
39,-7665.0275132742245
40,1589.2339433613233
41,-2034.0628760515247
42,-1903.60010424559
43,-2513.7149963323027
44,-622.6286157192662
45,-1689.9922310740221
46,-528.5393263692968
47,-48.22751925094053
48,2477.9469134435058
49,1833.647351397667
50,-6830.152626889525
51,-1694.6987422020175
52,-16652.58467489085
53,-5170.626047660597
54,260.3784722376149
55,-4376.917113211937
56,-4862.891606789781
57,9306.941481850576
58,-4651.630233181408
59,5991.588030899875
60,-3306.1337231923826
61,-633.2827457620297
