,0
0,1136597.5552754668
1,1136701.506212037
2,1137657.709643111
3,1138140.997815203
4,1135180.69312543
5,1137508.2035285542
6,1137799.5296734364
7,1138884.858917205
8,1139331.6164353848
9,1139700.651429791
10,1136982.3287778748
11,1136922.1501597965
12,1136650.9082755274
13,1141360.6119108843
14,1145472.0404853816
15,1148479.8081826982
16,1147295.6524889818
17,1144167.7676940209
18,1147775.6081096404
19,1145336.8053753062
20,1144509.8879855983
21,1144509.8879855983
22,1144509.8879855983
23,1144509.8879855983
24,1144509.8879855983
25,1144509.8879855983
26,1144509.8879855983
27,1144509.8879855983
28,1144509.8879855983
29,1144509.8879855983
30,1144509.8879855983
31,1144509.8879855983
32,1144509.8879855983
33,1144509.8879855983
34,1144509.8879855983
35,1144050.9412868402
36,1145720.9317961368
37,1150852.1404416247
38,1150798.69738561
39,1151934.3812299045
40,1149665.1880390143
41,1149254.2406516226
42,1149254.2406516226
43,1149251.691033087
44,1148904.7621055145
45,1147823.3078485376
46,1146420.7302871922
47,1148735.6547344602
48,1148264.6329629773
49,1148264.6329629773
50,1148264.6329629773
51,1148264.6329629773
52,1149838.4118055096
53,1149639.8931880703
54,1150591.392231996
55,1150713.619019187
56,1148546.7874454749
57,1147166.441946766
58,1144484.6667437837
59,1145800.6522887927
60,1145209.233054777
61,1145209.233054777
62,1145209.233054777
