,0
0,1183620.1793049155
1,1179113.8380806902
2,1178565.8533388278
3,1184086.8935886843
4,1183566.2828877564
5,1183566.2828877564
6,1183566.2828877564
7,1183566.2828877564
8,1183475.9180103769
9,1182243.8494780636
10,1183082.3827857585
11,1185718.0622517576
12,1185707.1765384322
13,1185365.995969226
14,1185365.995969226
15,1185365.995969226
16,1185365.995969226
17,1185365.995969226
18,1184050.5574518712
19,1183935.2450903195
20,1181702.1039279427
21,1183007.8365711127
22,1182952.997398422
23,1182777.657307153
24,1182777.657307153
25,1182777.657307153
26,1182777.657307153
27,1182777.657307153
28,1182777.657307153
29,1182777.657307153
30,1182777.657307153
31,1182777.657307153
32,1182777.657307153
33,1182777.657307153
34,1182777.657307153
35,1182777.657307153
36,1182777.657307153
37,1182777.657307153
38,1182777.657307153
39,1182777.657307153
40,1182777.657307153
41,1182777.657307153
42,1182777.657307153
43,1182777.657307153
44,1182777.657307153
45,1182777.657307153
46,1182777.657307153
47,1182777.657307153
48,1182777.657307153
49,1182777.657307153
50,1182777.657307153
51,1182777.657307153
52,1182777.657307153
53,1182777.657307153
54,1182777.657307153
55,1182777.657307153
56,1182777.657307153
57,1182777.657307153
58,1182777.657307153
59,1182777.657307153
60,1182777.657307153
61,1182777.657307153
62,1182777.657307153
