,0
0,1182777.657307153
1,1182297.659662027
2,1182187.3664986652
3,1182187.3664986652
4,1182187.3664986652
5,1182187.3664986652
6,1182187.3664986652
7,1182187.3664986652
8,1182187.3664986652
9,1182187.3664986652
10,1182187.3664986652
11,1182187.3664986652
12,1182187.3664986652
13,1182187.3664986652
14,1182187.3664986652
15,1182187.3664986652
16,1182187.3664986652
17,1182187.3664986652
18,1182187.3664986652
19,1182187.3664986652
20,1182187.3664986652
21,1182187.3664986652
22,1182187.3664986652
23,1182187.3664986652
24,1182187.3664986652
25,1182187.3664986652
26,1182187.3664986652
27,1182187.3664986652
28,1181863.2966985498
29,1181764.7240064847
30,1181764.7240064847
31,1181764.7240064847
32,1181764.7240064847
33,1181764.7240064847
34,1181764.7240064847
35,1181764.7240064847
36,1181764.7240064847
37,1181764.7240064847
38,1181764.7240064847
39,1181764.7240064847
40,1181764.7240064847
41,1181764.7240064847
42,1181764.7240064847
43,1181764.7240064847
44,1181764.7240064847
45,1181764.7240064847
46,1181764.7240064847
47,1181764.7240064847
48,1181764.7240064847
49,1181764.7240064847
50,1181764.7240064847
51,1181764.7240064847
52,1181764.7240064847
53,1181764.7240064847
54,1181764.7240064847
55,1181764.7240064847
56,1181764.7240064847
57,1181764.7240064847
58,1181764.7240064847
59,1181764.7240064847
60,1181764.7240064847
61,1181764.7240064847
62,1181764.7240064847
