,0
0,4091.3542342486326
1,-3196.237318215193
2,6929.586828978034
3,-6131.50944770081
4,-2346.3322022133507
5,9054.812549052527
6,-5704.308495520847
7,99.29033527593128
8,-17077.662685432704
9,-2720.475107760867
10,-9104.175843580859
11,4762.669102823362
12,-144.48122544237413
13,8135.044088726398
14,9753.396525485208
15,4506.989574287087
16,-5664.25432205433
17,-8611.424827673938
18,-13738.488516845508
19,3561.376253945986
20,1067.4667063944507
21,25835.103253543144
22,-1096.310421463102
23,-634.7171521757264
24,-6029.4623749163
25,12815.51399887097
26,5957.060282821534
27,11789.303668251261
28,9753.813560676295
29,6449.030027427711
30,-3017.584982509492
31,1935.0141484260093
32,6814.263015289325
33,-580.6781676101964
34,-1137.454416808905
35,-8338.707567711128
36,5372.418339500669
37,-4127.99902229337
38,22383.1798731233
39,-8014.362781944452
40,68.79179656994529
41,-3161.4086112976074
42,-3070.016595992958
43,-6578.809766769409
44,1880.7282368468586
45,-2795.6629774475005
46,-829.9540919493884
47,-374.1061037827749
48,2613.6592310715932
49,2982.13033420546
50,-9298.022839202546
51,-2229.327669182094
52,-26282.085856170626
53,-9519.543813934317
54,3748.167450561654
55,-5931.704127044883
56,-7184.972657852108
57,14859.19550086977
58,-3008.527690734947
59,10108.036043891916
60,-8701.282659645192
61,-3304.1690983581357
