,0
0,-244.6350000000093
1,2863.5849999999627
2,3510.653999999864
3,-1065.6599999999162
4,0.0
5,0.0
6,0.0
7,734.148999999743
8,-2196.7269999999553
9,839.2999999998137
10,3497.972999999998
11,-4467.936999999685
12,-710.3599999998696
13,0.0
14,0.0
15,0.0
16,0.0
17,-1155.4699999997392
18,-141.4570000001695
19,-4375.623000000138
20,3709.6119999999646
21,-1398.310999999987
22,-413.67299999971874
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
