,0
0,1294321.2226330629
1,1295004.026633063
2,1300002.9756330631
3,1302776.3386330632
4,1307435.7186330631
5,1305927.8896330628
6,1301154.326633063
7,1306010.529633063
8,1308384.843023063
9,1318256.6336291956
10,1334842.1533023526
11,1314434.8889514615
12,1330650.4107501674
13,1327140.893843429
14,1342391.091143539
15,1328834.9039856412
16,1334130.7024029996
17,1367118.8284085537
18,1373260.200098312
19,1375886.3095941616
20,1389670.8200244594
21,1388281.1512905173
22,1388281.1512905173
23,1388281.1512905173
24,1388281.1512905173
25,1387803.2652905171
26,1392736.6682905175
27,1392354.3522905172
28,1392354.3522905172
29,1395436.653290517
30,1396285.680290517
31,1397497.1852905168
32,1392997.221290517
33,1400622.3332905169
34,1403239.8812905168
35,1398611.9602905167
36,1401783.9538705167
37,1400382.1748905168
38,1400382.1748905168
39,1400382.1748905168
40,1400382.1748905168
41,1398836.8968905166
42,1395518.9688905166
43,1393871.6028905166
44,1393667.7218905166
45,1383210.8438905166
46,1388109.0188905166
47,1387344.3458905166
48,1396932.3600005165
49,1397025.3500005165
50,1395098.0000005164
51,1392772.5800005165
52,1401986.1900005164
53,1376005.9800005164
54,1380454.1500005163
55,1385640.4900005166
56,1386506.9700005166
57,1391885.8600005165
58,1406024.7000005166
59,1432309.1400005165
60,1424638.5200005164
61,1423213.9098105165
62,1423213.9098105165
