,0
0,-373.0560000000987
1,-3294.7540000000736
2,-3840.1419999999925
3,-1935.884999999893
4,-102.41800000006333
5,3358.5890000000363
6,-7746.98199999996
7,12317.11499999999
8,-12992.43299999996
9,-3626.9970000000903
10,-9713.640999999945
11,5490.235999999917
12,10424.773000000045
13,-17987.033999999985
14,24455.42113000003
15,-12711.98999999999
16,7424.849999999977
17,19472.209999999963
18,-1008.5947099999757
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,-737.4350000001723
27,2445.234999999986
28,-136.04199999989942
29,992.5350000000326
30,-677.5260000000708
31,122.77799999993294
32,4250.71399999992
33,-5365.365999999805
34,3254.692999999854
35,6188.139000000083
36,-2158.7550000000047
37,-5398.493999999948
38,12100.098000000115
39,3272.8809999999357
40,3036.5770000000484
41,3867.31799999997
42,6928.015000000014
43,-4480.203360000043
44,5866.0356042035855
45,-1397.4794390867464
46,8474.334110412397
47,609.9097195435315
48,2946.7963540649507
49,8591.574855346465
50,9802.858220825205
51,6072.260937805055
52,-3481.2156091306824
53,-2330.3635494995397
54,-5320.021586303832
55,2277.6317703248933
56,1934.1244873045944
57,5692.371770324651
58,6392.320280456683
59,145.85887817363255
60,2781.5919631959405
61,-1136.3114987181034
