,0
0,1152645.1094289883
1,1156465.5773889883
2,1161597.8353089883
3,1159532.7429389884
4,1161261.3521689884
5,1164709.7528489884
6,1165020.0208889886
7,1165558.5969189885
8,1165339.9508589886
9,1166847.7342289884
10,1164735.6770289885
11,1164296.7877089882
12,1164768.6718489886
13,1174237.7498389885
14,1172843.1425889884
15,1182832.2741889884
16,1170453.6269989884
17,1169283.1819689884
18,1169701.3189689885
19,1169490.8279689886
20,1169490.8279689886
21,1169539.3259689887
22,1169329.5659689887
23,1169329.5659689887
24,1168974.2659689886
25,1169617.1099689887
26,1169609.5269689886
27,1165329.8759689888
28,1162949.2419689887
29,1164830.0880889888
30,1165653.6255289887
31,1156804.424208989
32,1165799.0161089888
33,1164633.2192789884
34,1165327.5322789885
35,1165116.9412789883
36,1164268.480278988
37,1164592.655278988
38,1165709.5622789878
39,1175557.026278988
40,1178181.9752789878
41,1197721.4315489877
42,1192153.8020989879
43,1193728.875378988
44,1187423.164598988
45,1188614.8115789879
46,1193829.695368988
47,1203004.975338988
48,1203729.245338988
49,1209763.475338988
50,1217787.625338988
51,1211625.645338988
52,1218215.705338988
53,1225636.0253389878
54,1225213.925338988
55,1226584.0253389878
56,1226907.4853389878
57,1225900.035338988
58,1226180.2153389878
59,1228598.2553389878
60,1231639.0653389879
61,1225291.405338988
62,1229238.385338988
