,0
0,1080797.936606201
1,1070892.4759148634
2,1067970.0473888682
3,1087356.5419345915
4,1093474.5503587485
5,1104815.3764190085
6,1106556.983393704
7,1115595.862245272
8,1116002.9665487865
9,1114614.280177862
10,1111517.3572818902
11,1111321.0187970276
12,1105843.6200045305
13,1110663.4970827594
14,1105594.25723492
15,1106518.1579769452
16,1105527.726182031
17,1103439.3478505856
18,1102675.0370337933
19,1095001.5302643755
20,1088276.261264034
21,1093097.9746096523
22,1091275.9674094613
23,1110356.393727298
24,1109442.702880528
25,1109511.2427007067
26,1106834.6692547791
27,1114370.1975083826
28,1113042.5041597104
29,1118459.7354679157
30,1112292.7386278475
31,1115240.2396155961
32,1117159.4976641207
33,1112938.9042117358
34,1111395.0408224259
35,1111955.4888282549
36,1109360.7662585983
37,1109439.8144149552
38,1106156.102637764
39,1113171.5997298965
40,1113425.461155449
41,1112962.8284747847
42,1111062.7715253222
43,1116177.0829498826
44,1120557.163734337
45,1119320.292900673
46,1121776.9469337235
47,1097273.1576886522
48,1111690.869698082
49,1089909.7087640918
50,1085273.696544548
51,1095563.5134009325
52,1087998.2463551867
53,1085108.1906008685
54,1088044.1594360124
55,1097220.0312115252
56,1104508.7302943193
57,1097911.3640554582
58,1082042.6072859727
59,1089520.4771516952
60,1095286.6704088366
61,1081626.4077281724
62,1091977.0042990649
