,0
0,1418799.1428105163
1,1418095.9778105165
2,1419839.2708105166
3,1419347.8688105163
4,1417889.918810516
5,1417643.1788105154
6,1417643.1788105154
7,1417643.1788105154
8,1417643.1788105154
9,1417643.1788105154
10,1417643.1788105154
11,1417643.1788105154
12,1417643.1788105154
13,1417643.1788105154
14,1417643.1788105154
15,1417643.1788105154
16,1417643.1788105154
17,1417643.1788105154
18,1417643.1788105154
19,1417643.1788105154
20,1417643.1788105154
21,1417643.1788105154
22,1417643.1788105154
23,1417643.1788105154
24,1417643.1788105154
25,1417643.1788105154
26,1417643.1788105154
27,1417643.1788105154
28,1417643.1788105154
29,1417643.1788105154
30,1417643.1788105154
31,1417643.1788105154
32,1417643.1788105154
33,1408594.9138105158
34,1394229.448810516
35,1393764.6448105157
36,1393764.6448105157
37,1390782.9888105155
38,1390564.0928105158
39,1390564.0928105158
40,1390564.0928105158
41,1390564.0928105158
42,1390564.0928105158
43,1390564.0928105158
44,1390564.0928105158
45,1390564.0928105158
46,1390564.0928105158
47,1390564.0928105158
48,1390564.0928105158
49,1390564.0928105158
50,1390564.0928105158
51,1390564.0928105158
52,1390564.0928105158
53,1390564.0928105158
54,1390564.0928105158
55,1390564.0928105158
56,1390564.0928105158
57,1390564.0928105158
58,1390564.0928105158
59,1390564.0928105158
60,1390564.0928105158
61,1390564.0928105158
62,1390564.0928105158
