,0
0,-414.53203999996185
1,5132.257920000004
2,-2065.0923699999694
3,1728.60923000006
4,3448.4006799999624
5,310.2680400002282
6,538.5760299998801
7,-218.64605999994092
8,1507.7833699998446
9,-2112.057199999923
10,-438.88932000030763
11,471.88414000044577
12,9469.077989999903
13,-1394.6072500001173
14,9989.131599999964
15,-12378.64718999993
16,-1170.4450300000608
17,418.1370000001043
18,-210.49099999992177
19,0.0
20,48.498000000137836
21,-209.7600000000093
22,0.0
23,-355.30000000004657
24,642.844000000041
25,-7.583000000100583
26,-4279.650999999838
27,-2380.6340000000782
28,1880.8461200001184
29,823.5374399998691
30,-8849.20131999976
31,8994.591899999883
32,-1165.7968300003558
33,694.313000000082
34,-210.59100000024773
35,-848.4610000003595
36,324.17500000004657
37,1116.90699999989
38,9847.464000000153
39,2624.9489999997895
40,19539.456269999966
41,-5567.629449999891
42,1575.0732800001279
43,-6305.710780000081
44,1191.6469799999613
45,5214.883790000109
46,9175.279970000032
47,724.2700000000186
48,6034.229999999981
49,8024.149999999907
50,-6161.979999999981
51,6590.060000000056
52,7420.319999999832
53,-422.0999999998603
54,1370.0999999998603
55,323.45999999996275
56,-1007.4499999997206
57,280.179999999702
58,2418.0400000000373
59,3040.810000000056
60,-6347.659999999916
61,3946.9799999999814
