,0
0,1166465.7655453281
1,1160192.7312351728
2,1164871.687118635
3,1165311.9985688953
4,1164109.9321648735
5,1169519.9845606252
6,1170981.5842739127
7,1174294.8022813287
8,1172280.6186854115
9,1171604.2145702995
10,1168327.503283585
11,1158588.2199607678
12,1153947.194288974
13,1147250.9727492803
14,1154910.360738148
15,1154246.4003741052
16,1153092.1796045387
17,1153092.1796045387
18,1153092.1796045387
19,1153092.1796045387
20,1152887.9606045387
21,1153104.8506045386
22,1153771.5846045385
23,1151128.0646045387
24,1150893.181604539
25,1148884.3266045388
26,1143665.7906045387
27,1144075.9866045387
28,1145395.1196045387
29,1140961.095604539
30,1145223.5056045388
31,1130473.5196045388
32,1124789.7104745386
33,1126326.5493945389
34,1133521.7615545387
35,1132546.2539465441
36,1131181.4420028133
37,1137083.401142684
38,1137669.135195482
39,1139622.2925800157
40,1141842.468312425
41,1142830.6234983064
42,1143827.2125264413
43,1141430.9919701451
44,1140289.573428988
45,1139903.5094289882
46,1139809.737428988
47,1139809.737428988
48,1139809.737428988
49,1139809.737428988
50,1139809.737428988
51,1139809.737428988
52,1139698.401428988
53,1140275.081428988
54,1141190.425428988
55,1140402.4324289882
56,1141296.6124289883
57,1142574.5944289882
58,1142429.3474289882
59,1144661.1074289884
60,1145401.5764289885
61,1147494.9524289884
62,1152645.1094289883
