,0
0,1237991.902444213
1,1222707.1402066879
2,1224527.3953426809
3,1244810.937203752
4,1235444.043029033
5,1246651.6827582093
6,1244216.1580659566
7,1254475.0448223422
8,1261343.9422378743
9,1262399.5954684473
10,1257306.5058784124
11,1256049.2391289193
12,1256049.2391289193
13,1256049.2391289193
14,1256049.2391289193
15,1256049.2391289193
16,1256049.2391289193
17,1256049.2391289193
18,1256049.2391289193
19,1256049.2391289193
20,1256049.2391289193
21,1256049.2391289193
22,1256049.2391289193
23,1256049.2391289193
24,1256049.2391289193
25,1256049.2391289193
26,1256049.2391289193
27,1256049.2391289193
28,1256049.2391289193
29,1256380.391128919
30,1256219.0511289195
31,1256733.1411289196
32,1261555.5561289196
33,1256207.4791289195
34,1258733.1301289196
35,1257880.1091289197
36,1255959.2261289197
37,1239486.6361289197
38,1253081.9429289198
39,1239588.7869289196
40,1252383.94307892
41,1262078.81148892
42,1261837.9691389198
43,1280107.1328189196
44,1278818.6027389197
45,1280558.2637889197
46,1279870.47692892
47,1282825.5069289196
48,1279018.3969289197
49,1281027.9369289197
50,1277065.6569289197
51,1269243.8169289199
52,1254141.0169289198
53,1255826.2669289198
54,1242403.2269289196
55,1246827.9369289195
56,1231311.35692892
57,1232386.1146389197
58,1224806.7246389198
59,1232979.1246389197
60,1244467.2646389198
61,1243222.7977189198
62,1243222.7977189198
