,0
0,1169826.8290557417
1,1161841.8709645886
2,1167937.5867234182
3,1167252.42292642
4,1168411.5155921152
5,1175244.9859131372
6,1173424.6179912572
7,1179446.612560632
8,1180020.148240869
9,1177742.0394155667
10,1185285.32637243
11,1178110.93499685
12,1180134.6542930386
13,1174529.630972955
14,1184145.599612634
15,1206410.6039241573
16,1205204.2024527942
17,1205204.2024527942
18,1205204.2024527942
19,1205204.2024527942
20,1205172.0363940164
21,1204981.5720481833
22,1204579.3064101385
23,1204742.3091200427
24,1203865.571168912
25,1199193.640779376
26,1192711.5563089463
27,1196529.2754019033
28,1202026.0447582053
29,1199443.0484934615
30,1204085.4154636
31,1189425.4491843793
32,1183933.692851753
33,1186234.8042859265
34,1196586.6157295606
35,1191139.358720436
36,1189743.1264424513
37,1190869.1447919079
38,1195012.7180402754
39,1198154.6624505993
40,1199798.6948984142
41,1200715.6414375682
42,1201661.9896186446
43,1193256.1085366437
44,1192062.872731149
45,1192267.9805225753
46,1192130.3964235974
47,1192130.3964235974
48,1192130.3964235974
49,1192130.3964235974
50,1192130.3964235974
51,1192130.3964235974
52,1192136.5988634026
53,1192587.6630240504
54,1194753.1948368119
55,1193328.2240194213
56,1194025.895511583
57,1190635.9074920102
58,1187660.2728846355
59,1189995.1169320345
60,1192401.4760678785
61,1194130.527876274
62,1200776.9230737991
