,0
0,-346.7798885360826
1,6886.949484502431
2,16078.460197219858
3,-1516.142311617732
4,0.0
5,0.0
6,0.0
7,-1169.5520222696941
8,-36.60775730898604
9,219.29802848701365
10,3651.149778583087
11,-7260.819052601699
12,-1122.0599708862137
13,0.0
14,0.0
15,0.0
16,0.0
17,-1418.2655553573277
18,-219.06792888371274
19,-6372.221158568049
20,6104.917307976866
21,-1023.2367408541031
22,-647.9036298955325
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
