day,account_value
116,1077279.6149168208
117,1077778.7849413876
118,1075180.4449463466
119,1086896.5951063351
120,1047797.9848084071
121,1030205.2746141629
122,1048000.9746758085
123,1067693.574817944
124,1078775.425004635
125,1082431.2649842647
126,1082431.2649842647
127,1079773.157529507
128,1077620.8176146513
129,1095595.2477974514
130,1102593.9978846554
131,1108273.148000012
132,1106541.9637600498
133,1114369.4287878543
134,1115827.8969650748
135,1116737.5552439822
136,1118846.0603613106
137,1119994.601185548
138,1113287.2377132382
139,1115510.60147647
140,1107159.441442211
141,1111824.479918545
142,1111192.5298669706
143,1101961.0598708615
144,1097129.819918774
145,1086125.6199805723
146,1083282.899894589
147,1084165.909823025
148,1084721.6199084746
149,1091477.4600029264
150,1095005.5432861364
151,1095853.053360014
152,1085325.952959397
153,1091837.012989762
154,1094468.2029387977
155,1100143.9230233312
156,1100021.6431012277
157,1100418.9830437016
158,1104352.7830120395
159,1099736.9731086278
160,1101345.5431366279
161,1099619.0331490638
162,1097174.3130833746
163,1091867.3530818487
164,1089561.6731282356
165,1095395.9331837776
166,1089001.333232377
167,1083573.9732901314
168,1085834.3533315586
169,1090969.8633320166
170,1100070.9934290624
171,1100826.0634078528
172,1100683.323386109
173,1072549.0131943824
174,1085753.763336823
175,1067917.3532754064
176,1062252.813293412
177,1069683.7435160377
178,1063277.723822587
179,1062924.5537031866
180,1058122.8237252354
181,1071489.4137787176
182,1075895.2238003851
183,1072098.7037101295
184,1063678.3135925604
185,1070621.9937189796
186,1089246.1436982276
187,1081042.9636883093
188,1091296.94376941
189,1091296.94376941
190,1084714.9492666195
191,1095215.901550631
192,1093470.222075162
193,1088474.7354371771
194,1095427.8852375974
195,1083516.0278009784
196,1081446.107019955
197,1078206.775032607
198,1079686.8246346829
199,1075396.5514912754
200,1079694.781833879
201,1078330.6559840066
202,1076097.4546940608
203,1072793.3035832942
204,1076217.4866016004
205,1074205.6943080018
206,1077570.0091036402
207,1074950.1579449505
208,1071594.1346734094
209,1061593.866961051
210,1054492.949037383
211,1051359.9565525271
212,1050856.7561759048
213,1048122.4142568591
214,1069178.3264054821
215,1072208.505457314
216,1089096.599769585
217,1094944.662799814
218,1099595.616987906
219,1093739.4379797564
220,1092645.7002026632
221,1092645.7002026632
222,1093031.9558187877
223,1091626.971143337
224,1092295.9730620808
225,1094026.2623386914
226,1097814.8677999924
227,1101636.776055813
228,1097015.9591824778
229,1096653.5343500192
230,1096626.2358861216
231,1095529.6378515745
232,1095529.6378515745
233,1095529.6378515745
234,1095803.2440849491
235,1101032.935578779
236,1101878.1187998177
237,1101375.5358939506
238,1101739.962207212
239,1103217.4201367314
240,1100117.9002050154
241,1101907.8100938632
242,1099419.1183255357
243,1103273.9581823843
244,1109410.222109137
245,1106014.532989522
246,1103459.5517902002
247,1104290.6399664409
248,1104973.565432607
249,1098780.0404175196
250,1098214.9966306791
251,1095710.516468612
252,1095710.516468612
253,1107240.750178749
254,1104435.3205889068
255,1107383.580678488
256,1103794.0640753158
257,1103404.076074728
258,1105112.7632736336
259,1100628.8895717356
260,1100333.9332302671
261,1103700.1441765395
262,1101799.2583333708
263,1098169.2321513388
264,1105763.321425096
265,1106648.426728908
266,1110948.7445957677
267,1110147.1769695666
268,1109970.5911072828
269,1110646.2914905285
270,1109004.6465574235
271,1109612.961485316
272,1105118.4166291049
273,1105385.1333984314
274,1108464.120921637
275,1106876.9251495728
276,1109164.1613312513
277,1114167.275068726
278,1123103.55967238
279,1128060.5753143579
280,1131831.3379781323
281,1136165.3934297164
282,1147362.3975825005
283,1145898.6972552282
284,1148699.5589531977
285,1159178.9163160308
286,1162146.6864731677
287,1158780.848826788
288,1164728.810774277
289,1163721.228821038
290,1159862.65221569
291,1172432.6976840305
292,1169504.7372145175
293,1165071.786588068
294,1161703.2718209936
295,1158607.3009636402
296,1157286.4654112721
297,1156874.3878680898
298,1161710.359977083
299,1163606.807759714
300,1163642.573675928
301,1172009.9582396792
302,1171236.9533557605
303,1173056.5860216236
304,1172202.2806640721
305,1163573.0606280994
306,1154619.3763456438
307,1156697.4110485555
308,1157276.7061283588
309,1154162.0737469804
310,1160550.6749236328
311,1157938.8949924635
312,1158042.55495221
313,1155328.0021230096
314,1154151.010870593
315,1154151.010870593
316,1153491.3350996377
317,1152723.1804361446
318,1154073.2085598146
319,1156681.9358883991
320,1158620.6198074776
321,1157147.705929503
322,1153102.5639239857
323,1162237.640427879
324,1164899.0960152072
325,1158181.649995953
326,1162841.1778618079
327,1163037.9639798026
328,1171701.0964114815
329,1178468.1802006694
330,1177203.1940168557
331,1181391.796562829
332,1179738.140636079
333,1174283.621633166
334,1173109.3413761435
335,1173069.7658613678
336,1173055.1063767457
337,1174666.7846430074
338,1174141.0729781413
339,1173399.731753727
340,1173399.731753727
341,1173399.731753727
342,1173133.4505182721
343,1172949.0406407907
344,1172949.0406407907
345,1172949.0406407907
346,1172949.0406407907
347,1172949.0406407907
348,1172949.0406407907
349,1172816.690029037
350,1173870.1979124332
351,1173497.9438054014
352,1173275.8730229854
353,1173358.6565207585
354,1175484.1519422638
355,1178596.2222318882
356,1182965.8626722523
357,1180136.8195941115
358,1172772.650424783
359,1173659.512377374
360,1172347.0462894223
361,1177048.7026925443
362,1175222.7149677824
363,1179144.252099664
364,1184330.2904156279
365,1188504.4574128506
366,1190457.6074105618
367,1195951.7927630402
368,1194390.938769357
369,1192774.3814113406
370,1192409.715020959
371,1193144.438677499
372,1192766.271012933
373,1186982.794209039
374,1193476.7821611569
375,1181086.6221526118
376,1183844.5681284114
377,1187375.3638216185
378,1187375.3638216185
379,1179401.295730465
380,1185801.971489295
381,1185073.267692297
382,1186162.850357992
383,1193173.9806790138
384,1191218.092757134
385,1197269.518356509
386,1197817.6940367457
387,1195413.7052114434
388,1202964.882168307
389,1195817.8907927272
390,1197775.2600889152
391,1191979.5367688315
392,1202233.8254085106
393,1224286.289720034
394,1223062.004978671
395,1223062.004978671
396,1223062.004978671
397,1223062.004978671
398,1223029.8389198931
399,1222839.37457406
400,1222437.108936015
401,1222600.1116459193
402,1221723.3736947891
403,1217051.4433052526
404,1210569.3588348231
405,1214387.07792778
406,1220091.709564082
407,1217581.0232993385
408,1222305.7202694768
409,1207470.7139902562
410,1201957.8376576295
411,1204310.939091803
412,1214760.9605354376
413,1209183.0135263128
414,1207789.0212483285
415,1208945.9795977848
416,1213124.0928461521
417,1216219.1372564763
418,1217824.3697042912
419,1218755.2062434454
420,1219775.5744245213
421,1211287.8733425206
422,1210076.598007026
423,1210281.7057984523
424,1210144.1216994743
425,1210144.1216994743
426,1210144.1216994743
427,1210144.1216994743
428,1210144.1216994743
429,1210144.1216994743
430,1210150.3241392795
431,1210601.388299927
432,1212766.9201126888
433,1211341.9492952982
434,1212039.62078746
435,1208649.632767887
436,1205673.998160513
437,1208008.8422079117
438,1210427.0725137556
439,1212169.2887221512
440,1218970.203919676
441,1218970.203919676
442,1222143.0101333105
443,1228897.132688069
444,1229707.6444060972
445,1229006.274431918
446,1231810.791158835
447,1233403.4139365628
448,1231892.2552792171
449,1233728.262074927
450,1234092.6717599859
451,1233061.8512363806
452,1235392.980917167
453,1235169.2905698768
454,1241410.8701238623
455,1237287.2996846382
456,1242745.1997390357
457,1235378.6084571448
458,1234143.232370887
459,1233771.8955907377
460,1233615.2973622498
461,1233615.2973622498
462,1233985.3498765058
463,1233828.8558511387
464,1233828.8558511387
465,1234058.4937299746
466,1234365.6328174016
467,1234502.8665139657
468,1230898.7086010482
469,1228919.8962197006
470,1232282.7754426112
471,1234169.4411831906
472,1227802.9456549478
473,1235465.456240077
474,1234230.005689063
475,1234718.9512608962
476,1234561.535586727
477,1233732.8600331957
478,1234071.5111523196
479,1235511.1327462522
480,1241319.3777208056
481,1243081.6325160128
482,1256529.2205087168
483,1252082.4319564465
484,1261158.3350810658
485,1255106.0875592772
486,1253268.3625419585
487,1258643.8777926606
488,1263299.488659665
489,1265514.275479733
490,1269659.6766576357
491,1277228.122951886
492,1277830.893055951
493,1284203.4687312285
494,1289763.415521237
495,1289743.4736773649
496,1287149.2767876405
497,1284699.653760373
498,1282995.3548517579
499,1285241.974216153
500,1287041.323770215
501,1288304.5104417386
502,1283918.345056607
503,1290679.02354736
504,1290679.02354736
505,1298905.6894835187
506,1314894.8491280626
507,1313580.0140275406
508,1313580.0140275406
509,1313580.0140275406
510,1313580.0140275406
511,1313580.0140275406
512,1313580.0140275406
513,1313580.0140275406
514,1313580.0140275406
515,1313580.0140275406
516,1313580.0140275406
517,1313580.0140275406
518,1313580.0140275406
519,1313580.0140275406
520,1313580.0140275406
521,1313580.0140275406
522,1313580.0140275406
523,1313580.0140275406
524,1313580.0140275406
525,1313580.0140275406
526,1313580.0140275406
527,1313580.0140275406
528,1313580.0140275406
529,1313580.0140275406
530,1313580.0140275406
531,1313580.0140275406
532,1313580.0140275406
533,1313580.0140275406
534,1313580.0140275406
535,1313580.0140275406
536,1313580.0140275406
537,1313580.0140275406
538,1313580.0140275406
539,1313580.0140275406
540,1313580.0140275406
541,1313580.0140275406
542,1313580.0140275406
543,1313580.0140275406
544,1313580.0140275406
545,1313580.0140275406
546,1313580.0140275406
547,1313580.0140275406
548,1313580.0140275406
549,1313580.0140275406
550,1313580.0140275406
551,1313580.0140275406
552,1313580.0140275406
553,1313580.0140275406
554,1313580.0140275406
555,1311104.9270275405
556,1313689.1230275398
557,1312321.9320275395
558,1287995.13302754
559,1275155.3680275402
560,1308261.1340275402
561,1288738.7780875405
562,1286845.0285575402
563,1303617.96543754
564,1276116.4924575402
565,1297851.4921875405
566,1305445.73310754
567,1305445.73310754
568,1288191.877105616
569,1284859.1740652772
570,1315410.7046981545
571,1301191.8932809804
572,1322909.329716482
573,1309007.0531074516
574,1320349.838451815
575,1335966.7352402676
576,1348450.0194085832
577,1342382.0206414135
578,1341039.6471261457
579,1341039.6471261457
580,1341039.6471261457
581,1341039.6471261457
582,1341039.6471261457
583,1341039.6471261457
584,1341039.6471261457
585,1341039.6471261457
586,1341039.6471261457
587,1341039.6471261457
588,1341039.6471261457
589,1341039.6471261457
590,1341039.6471261457
591,1341039.6471261457
592,1341039.6471261457
593,1341039.6471261457
594,1341039.6471261457
595,1341039.6471261457
596,1341321.72442113
597,1341136.398776617
598,1341800.236514749
599,1346935.8274173404
600,1341389.2626303276
601,1344682.5132676628
602,1342489.85893912
603,1343652.6847468938
604,1326749.8418108127
605,1343172.2213421243
606,1330871.8752564618
607,1342106.9960116195
608,1354478.7814537424
609,1352988.027543754
610,1374911.694080772
611,1378133.2844079202
612,1385322.3108005135
613,1386479.4646855544
614,1387777.9871182628
615,1380237.1504053113
616,1383404.6254967877
617,1380819.4270328898
618,1374484.8624242016
619,1356985.8071410744
620,1358456.3838362498
621,1347745.0105639263
622,1354845.016921577
623,1332517.3098560711
624,1335004.9664683144
625,1324115.5571378705
626,1329717.2295999522
627,1338034.1595042034
628,1336696.1265477324
629,1336696.1265477324
630,1336696.1265477324
631,1337281.4503172725
632,1340331.006260762
633,1344792.9468791778
634,1339489.3470829285
635,1348292.020224012
636,1355085.898093531
637,1356083.6156179386
638,1357548.6568754914
639,1363422.996234622
640,1356471.575566974
641,1357033.5958067656
642,1355945.6964494658
643,1365674.754442859
644,1372702.8942270996
645,1376146.2366372256
646,1365876.5197426942
647,1352182.7195614965
648,1361220.5545354798
649,1356329.2958318666
650,1354972.993953657
651,1354972.993953657
652,1354972.993953657
653,1354972.993953657
654,1354972.993953657
655,1354972.993953657
656,1354972.993953657
657,1354972.993953657
658,1354972.993953657
659,1354972.993953657
660,1354972.993953657
661,1354972.993953657
662,1354972.993953657
663,1354972.993953657
664,1354972.993953657
665,1354533.2837370818
666,1356681.8252832098
667,1360918.1999556785
668,1360584.0990057136
669,1362729.034029075
670,1356256.502605299
671,1355119.5927109695
672,1355119.5927109695
673,1354372.9345247138
674,1356411.8329471857
675,1354649.6172782287
676,1351807.9250322548
677,1355948.8953919308
678,1354999.4255614
679,1354999.4255614
680,1354999.4255614
681,1354999.4255614
682,1356299.2487426735
683,1356106.5829314145
684,1357531.374799501
685,1359950.5479539256
686,1356517.4168285578
687,1354546.3632133359
688,1352426.7533322228
689,1356300.528313992
690,1355131.1104579207
691,1355131.1104579207
692,1355131.1104579207
693,1355131.1104579207
694,1353093.791679798
695,1352897.3107592526
696,1352897.3107592526
697,1352897.3107592526
698,1352897.3107592526
699,1352897.3107592526
700,1355156.028937359
701,1353574.3154718936
702,1366680.2835909938
703,1361696.84315044
704,1360935.8278182922
705,1360935.8278182922
706,1360935.8278182922
707,1360935.8278182922
708,1360935.8278182922
709,1360935.8278182922
710,1360935.8278182922
711,1360935.8278182922
712,1360935.8278182922
713,1360935.8278182922
714,1360935.8278182922
715,1360935.8278182922
716,1360935.8278182922
717,1360935.8278182922
718,1360935.8278182922
719,1360935.8278182922
720,1360935.8278182922
721,1360935.8278182922
722,1360935.8278182922
723,1360935.8278182922
724,1360935.8278182922
725,1360935.8278182922
726,1360935.8278182922
727,1360935.8278182922
728,1360935.8278182922
729,1360935.8278182922
730,1360935.8278182922
731,1360935.8278182922
732,1360935.8278182922
733,1360935.8278182922
734,1360935.8278182922
735,1360935.8278182922
736,1360935.8278182922
737,1360935.8278182922
738,1360935.8278182922
739,1360935.8278182922
740,1360935.8278182922
741,1360935.8278182922
742,1360935.8278182922
743,1360935.8278182922
744,1360935.8278182922
745,1360935.8278182922
746,1360935.8278182922
747,1360935.8278182922
748,1360935.8278182922
749,1360935.8278182922
750,1369223.978441477
751,1369048.7051171835
752,1369048.7051171835
753,1369048.7051171835
754,1369048.7051171835
755,1369048.7051171835
756,1369048.7051171835
757,1369869.7936507978
758,1374561.873561435
759,1376598.5141290613
760,1380285.4153212316
761,1382431.3417065504
762,1376926.804538935
763,1386757.152226638
764,1387958.064905134
765,1394816.8346126229
766,1413709.506136366
767,1401461.538989073
768,1411260.0083686502
769,1408458.8482253703
770,1414202.3344704874
771,1405349.987536665
772,1407526.7053374157
773,1436935.4864449748
774,1434878.0669572125
775,1443372.6562582836
776,1456083.8434956037
777,1454627.7920982044
778,1454627.7920982044
779,1454627.7920982044
780,1454627.7920982044
781,1453520.0279538352
782,1458670.1663466091
783,1458257.0903977402
784,1458257.0903977402
785,1461691.0259410476
786,1461160.3211428812
787,1462233.7760993403
788,1460326.803098275
789,1469521.2537579755
790,1467244.824014094
791,1466222.904479936
792,1459959.704561189
793,1458499.7596080469
794,1458499.7596080469
795,1458499.7596080469
796,1458499.7596080469
797,1457279.7808040518
798,1454244.8128527016
799,1452588.25698481
800,1453561.182532446
801,1445053.8136801724
802,1453266.1043934843
803,1452106.993374615
804,1461010.5818451163
805,1458969.0917386096
806,1458764.4922659537
807,1455793.4437172168
808,1465010.9225245903
809,1442473.3246597524
810,1447567.9149709553
811,1453847.0144750448
812,1452058.125021386
813,1457275.3446794362
814,1472496.3743137594
815,1489089.56216845
816,1485302.8728056569
817,1483817.5784376357
818,1483817.5784376357
819,1483817.5784376357
820,1482149.848134149
821,1481948.5832113684
822,1481948.5832113684
823,1481948.5832113684
824,1481948.5832113684
825,1481948.5832113684
826,1481948.5832113684
827,1481948.5832113684
828,1481948.5832113684
829,1481948.5832113684
830,1481948.5832113684
831,1481948.5832113684
832,1481948.5832113684
833,1481948.5832113684
834,1481948.5832113684
835,1481948.5832113684
836,1481948.5832113684
837,1481948.5832113684
838,1481948.5832113684
839,1481948.5832113684
840,1481948.5832113684
841,1481948.5832113684
842,1481948.5832113684
843,1481948.5832113684
844,1481948.5832113684
845,1481948.5832113684
846,1481948.5832113684
847,1481948.5832113684
848,1481948.5832113684
849,1481948.5832113684
850,1481948.5832113684
851,1481948.5832113684
852,1481948.5832113684
853,1481948.5832113684
854,1481948.5832113684
855,1481948.5832113684
856,1481948.5832113684
857,1481948.5832113684
858,1481948.5832113684
859,1481948.5832113684
860,1481948.5832113684
861,1481948.5832113684
862,1481948.5832113684
863,1481948.5832113684
864,1481948.5832113684
865,1481948.5832113684
866,1481948.5832113684
867,1481948.5832113684
868,1481948.5832113684
869,1481948.5832113684
870,1481948.5832113684
871,1481948.5832113684
872,1481948.5832113684
873,1481948.5832113684
874,1481948.5832113684
875,1481948.5832113684
876,1481054.4530209638
877,1481556.0099367998
878,1481433.2123624275
879,1484742.3871621804
880,1492924.6827138057
881,1490333.3011514246
882,1490333.3011514246
883,1485846.5214247082
884,1492669.5437092106
885,1508719.6839064306
886,1507210.973974813
887,1507210.973974813
888,1507210.973974813
889,1507210.973974813
890,1506041.421952543
891,1506004.8141952343
892,1506224.1122237209
893,1509875.2620023044
894,1502614.4429497032
895,1501492.3829788163
896,1501492.3829788163
897,1501492.3829788163
898,1501492.3829788163
899,1501492.3829788163
900,1500074.117423459
901,1499855.0494945752
902,1493482.8283360072
903,1499587.745643984
904,1498564.50890313
905,1497916.6052732344
906,1497916.6052732344
907,1497916.6052732344
908,1497916.6052732344
909,1497916.6052732344
910,1497916.6052732344
911,1497916.6052732344
912,1497916.6052732344
913,1497916.6052732344
914,1497916.6052732344
915,1497916.6052732344
916,1497916.6052732344
917,1497916.6052732344
918,1497916.6052732344
919,1497916.6052732344
920,1497916.6052732344
921,1497916.6052732344
922,1497916.6052732344
923,1497916.6052732344
924,1497916.6052732344
925,1497916.6052732344
926,1497916.6052732344
927,1497916.6052732344
928,1497916.6052732344
929,1497916.6052732344
930,1497916.6052732344
931,1497916.6052732344
932,1497916.6052732344
933,1497916.6052732344
934,1497916.6052732344
935,1497916.6052732344
936,1497916.6052732344
937,1497916.6052732344
938,1497916.6052732344
939,1497916.6052732344
940,1497916.6052732344
941,1497916.6052732344
942,1497916.6052732344
943,1497916.6052732344
944,1497916.6052732344
945,1497916.6052732344
946,1497202.2084420782
947,1496983.304866931
948,1496983.304866931
949,1496983.304866931
950,1496983.304866931
951,1496983.304866931
952,1496983.304866931
953,1496983.304866931
954,1496983.304866931
955,1496983.304866931
956,1496983.304866931
957,1496983.304866931
958,1496983.304866931
959,1496983.304866931
960,1496983.304866931
961,1496983.304866931
962,1496983.304866931
963,1496983.304866931
964,1496983.304866931
965,1496983.304866931
966,1496983.304866931
967,1496983.304866931
968,1496983.304866931
969,1496983.304866931
970,1496983.304866931
971,1496983.304866931
972,1496983.304866931
973,1497988.5836678974
974,1497762.6328762232
975,1497762.6328762232
976,1497762.6328762232
977,1497762.6328762232
978,1497762.6328762232
979,1497762.6328762232
980,1497762.6328762232
981,1497762.6328762232
982,1497762.6328762232
983,1497762.6328762232
984,1497762.6328762232
985,1497762.6328762232
986,1497762.6328762232
987,1497762.6328762232
988,1497762.6328762232
989,1497762.6328762232
990,1497762.6328762232
991,1497762.6328762232
992,1497762.6328762232
993,1497762.6328762232
994,1497762.6328762232
995,1497762.6328762232
996,1497762.6328762232
997,1497762.6328762232
998,1497762.6328762232
999,1497762.6328762232
1000,1497762.6328762232
1001,1497762.6328762232
1002,1497762.6328762232
1003,1497762.6328762232
1004,1497762.6328762232
1005,1497762.6328762232
1006,1497762.6328762232
1007,1497762.6328762232
1008,1497762.6328762232
1009,1496728.060370226
1010,1499276.2902095532
1011,1498813.9742985668
1012,1497538.0173607252
1013,1497306.1034032563
1014,1497306.1034032563
1015,1497306.1034032563
1016,1497306.1034032563
1017,1497306.1034032563
1018,1497306.1034032563
1019,1497306.1034032563
1020,1497306.1034032563
1021,1497306.1034032563
1022,1497306.1034032563
1023,1497306.1034032563
1024,1497306.1034032563
1025,1497306.1034032563
1026,1497306.1034032563
1027,1497306.1034032563
1028,1497306.1034032563
1029,1497306.1034032563
1030,1497306.1034032563
1031,1497306.1034032563
1032,1497306.1034032563
1033,1497306.1034032563
1034,1497306.1034032563
1035,1497306.1034032563
1036,1497306.1034032563
1037,1497306.1034032563
1038,1497306.1034032563
1039,1497306.1034032563
1040,1497306.1034032563
1041,1487665.560948707
1042,1472448.9208902502
1043,1472006.6209891904
1044,1472006.6209891904
1045,1469065.1550025858
1046,1468858.3949614344
1047,1468858.3949614344
1048,1468858.3949614344
1049,1468858.3949614344
1050,1468858.3949614344
1051,1468858.3949614344
1052,1468858.3949614344
1053,1468858.3949614344
1054,1468858.3949614344
1055,1468858.3949614344
1056,1468858.3949614344
1057,1468858.3949614344
1058,1468858.3949614344
1059,1468858.3949614344
1060,1468858.3949614344
1061,1468858.3949614344
1062,1468858.3949614344
1063,1468858.3949614344
1064,1468858.3949614344
1065,1468858.3949614344
1066,1468858.3949614344
1067,1468858.3949614344
1068,1468858.3949614344
1069,1468858.3949614344
1070,1468858.3949614344
1071,1468858.3949614344
1072,1467382.298288245
1073,1467207.5101805124
1074,1467207.5101805124
1075,1467207.5101805124
1076,1467207.5101805124
1077,1467207.5101805124
1078,1467207.5101805124
1079,1467207.5101805124
1080,1467207.5101805124
1081,1467207.5101805124
1082,1467207.5101805124
1083,1467207.5101805124
1084,1467207.5101805124
1085,1467207.5101805124
1086,1467207.5101805124
1087,1467207.5101805124
1088,1467207.5101805124
1089,1467207.5101805124
1090,1467207.5101805124
1091,1467207.5101805124
1092,1467207.5101805124
1093,1467207.5101805124
1094,1467207.5101805124
1095,1467207.5101805124
1096,1467207.5101805124
1097,1467207.5101805124
1098,1467207.5101805124
1099,1467207.5101805124
1100,1467207.5101805124
1101,1467207.5101805124
1102,1467207.5101805124
1103,1467207.5101805124
1104,1467207.5101805124
1105,1467207.5101805124
1106,1467207.5101805124
1107,1467207.5101805124
1108,1467060.1998396227
1109,1467648.3393350353
1110,1467251.8313728685
1111,1467251.8313728685
1112,1467251.8313728685
1113,1474483.8980379219
1114,1474272.5290559588
1115,1474272.5290559588
1116,1474272.5290559588
1117,1474272.5290559588
1118,1474272.5290559588
1119,1474272.5290559588
1120,1474272.5290559588
1121,1474272.5290559588
1122,1474272.5290559588
1123,1474272.5290559588
1124,1474272.5290559588
1125,1474272.5290559588
1126,1474272.5290559588
1127,1474272.5290559588
1128,1474272.5290559588
1129,1474272.5290559588
1130,1474272.5290559588
1131,1474272.5290559588
1132,1474272.5290559588
1133,1474272.5290559588
