,0
0,1108100.3540201646
1,1109841.5740900172
2,1105223.5402172543
3,1117348.5560986386
4,1121629.49607017
5,1125906.5504045354
6,1125699.0359050694
7,1129432.7019641593
8,1131134.6802825572
9,1131103.0246014073
10,1133595.434609418
11,1130182.3646211675
12,1126952.0052325407
13,1129694.631571835
14,1119670.4787521944
15,1118021.8487636421
16,1113181.3287775277
17,1107931.4287965249
18,1104093.4388217782
19,1091977.7888860938
20,1094722.888873124
21,1093285.7988796087
22,1093836.038881974
23,1096343.858875718
24,1100125.2188599252
25,1101997.9088551186
26,1091153.1989067695
27,1095432.6888993692
28,1100925.9588760992
29,1102110.1688750314
30,1099183.2788773964
31,1101953.0588677072
32,1107633.9388486338
33,1099346.8188772437
34,1099017.0388750313
35,1097780.0188773964
36,1096964.2588746499
37,1094241.41888823
38,1092410.8488918159
39,1099514.6288743448
40,1093587.6288851784
41,1089374.7688950966
42,1092212.2789037942
43,1096622.0988891458
44,1106121.9888628242
45,1102136.9888693092
46,1105133.2388526008
47,1080543.0689126444
48,1094233.9288939522
49,1075708.0689508673
50,1071178.8001663554
51,1078985.0699623171
52,1072135.3399894014
53,1071314.7499984042
54,1065768.9500254886
55,1073313.910000922
56,1079374.9299974125
57,1074612.6199977938
58,1068512.0700161806
59,1073977.2600091614
60,1096438.4299229493
61,1085303.7999432436
62,1097214.8499160828
