,0
0,821.0885336142965
1,4692.079910637112
2,2036.6405676263385
3,3686.901192170335
4,2145.9263853188604
5,-5504.537167615723
6,9830.347687703324
7,1191.3202184960246
8,6991.089707488893
9,18995.7315237429
10,-12376.487147293054
11,9808.559379577637
12,-2808.3701432801317
13,5853.556245117215
14,-8873.816933822585
15,2212.527800750686
16,29838.421107559232
17,-2100.2194877623115
18,8528.729301071027
19,12892.96723732003
20,-1463.3576473989524
21,0.0
22,0.0
23,0.0
24,-1107.7641443689354
25,5150.13839277369
26,-413.07594886864536
27,0.0
28,3433.9355433068704
29,-530.7047981659416
30,1073.4549564588815
31,-1906.9730010651983
32,9194.450659700204
33,-2276.4297438813373
34,-1056.6837241582107
35,-6275.82857874711
36,-1467.1776831420138
37,0.0
38,0.0
39,0.0
40,-1219.9788039952982
41,-3034.967951350147
42,-1656.5558678915258
43,972.9255476356484
44,-8507.368852273328
45,8212.290713312104
46,-1159.1110188695602
47,8906.817230501212
48,-1951.110106506385
49,-214.82947265636176
50,-2946.8585487364326
51,9301.87880737288
52,-22682.067864837358
53,5073.850311202696
54,6346.779504089616
55,-1850.3394536592532
56,5244.629658050835
57,15245.38963432284
58,16671.047854690347
59,-3804.3593627926894
60,-1492.6677780214231
61,0.0
