,0
0,1375503.881012249
1,1376324.9695458633
2,1381017.0494565004
3,1383053.6900241268
4,1386740.5912162971
5,1388886.517601616
6,1383381.9804340003
7,1393212.3281217036
8,1394403.6483401996
9,1401394.7380476885
10,1420390.4695714314
11,1408013.9824241383
12,1417822.541803716
13,1415014.1716604359
14,1420867.727905553
15,1411993.9109717305
16,1414206.4387724812
17,1444044.8598800404
18,1441944.640392278
19,1450473.369693349
20,1463366.3369306691
21,1461902.9792832702
22,1461902.9792832702
23,1461902.9792832702
24,1461902.9792832702
25,1460795.2151389013
26,1465945.353531675
27,1465532.2775828063
28,1465532.2775828063
29,1468966.2131261132
30,1468435.5083279472
31,1469508.963284406
32,1467601.990283341
33,1476796.4409430411
34,1474520.0111991598
35,1473463.3274750016
36,1467187.4988962545
37,1465720.3212131124
38,1465720.3212131124
39,1465720.3212131124
40,1465720.3212131124
41,1464500.3424091171
42,1461465.374457767
43,1459808.8185898755
44,1460781.7441375111
45,1452274.3752852378
46,1460486.66599855
47,1459327.5549796803
48,1468234.3722101816
49,1466283.2621036752
50,1466068.4326310188
51,1463121.5740822824
52,1472423.4528896553
53,1449741.385024818
54,1454815.2353360206
55,1461162.0148401102
56,1459311.675386451
57,1464556.3050445018
58,1479801.6946788246
59,1496472.742533515
60,1492668.3831707223
61,1491175.7153927009
62,1491175.7153927009
