,0
0,1200776.9230737991
1,1203624.6098817317
2,1210289.2937779268
3,1210641.1231134173
4,1210946.4449042378
5,1214166.728719647
6,1215764.3739084187
7,1216268.5089122243
8,1216725.119698851
9,1215551.2919067484
10,1213779.4613664802
11,1220282.095932653
12,1218438.8247763303
13,1228831.3478783092
14,1224950.9175792213
15,1234411.8259092504
16,1219724.4124736267
17,1218504.7054298804
18,1218920.8764298803
19,1218725.4364298803
20,1218725.4364298803
21,1219053.4664298801
22,1218857.9734298799
23,1218857.9734298799
24,1218872.5414298796
25,1219877.8984298795
26,1219821.6544298795
27,1214704.3634298798
28,1212388.3024298795
29,1214400.6654298797
30,1217663.9524398798
31,1207629.2723640152
32,1221548.9244874907
33,1220327.3771343045
34,1220979.1251343046
35,1220782.0251343048
36,1219956.4331343046
37,1220544.4681343045
38,1220874.1101343045
39,1229755.5761343045
40,1231729.7721343045
41,1249006.5331343047
42,1244311.7787943047
43,1244307.2051943047
44,1239849.6872143047
45,1241474.8487256777
46,1247363.3017119106
47,1258178.0573380936
48,1257233.2044031715
49,1267246.3270839662
50,1277164.8768434084
51,1274621.8473712842
52,1278231.7238840018
53,1286335.7832470895
54,1286931.1319268825
55,1288901.0742720054
56,1288851.4001032324
57,1288237.5156986304
58,1290841.9790451117
59,1292340.7257237313
60,1295710.6313155433
61,1289467.4668463967
62,1298334.2379905768
