,0
0,8771.981573011493
1,-5929.80931417353
2,2959.070017854334
3,-1548.740442388691
4,8569.051913649775
5,9897.977445597528
6,674.6489145869855
7,-186.355014994042
8,8034.171715667006
9,-4083.036976223113
10,927.866742036771
11,801.0272037440445
12,159.70099563640542
13,-517.5057311088312
14,-1176.8766266067978
15,8489.712009680923
16,-10917.660036400892
17,-1705.5513667021878
18,6155.011761918198
19,-7331.277669820469
20,-2175.791009555105
21,2907.992032891838
22,6789.486532897921
23,1619.025161458645
24,12465.289967804216
25,-14151.999963226262
26,5862.209979858249
27,-12898.859976882813
28,10782.189976272406
29,-8859.389993743971
30,-6169.969998016488
31,3494.109979400877
32,1164.9500029752962
33,-1948.4999957275577
34,7985.379991836613
35,7684.829982681433
36,-882.3199906921946
37,2459.5499924467877
38,-8101.749978713924
39,1448.919994201744
40,1963.580014419509
41,-366.3699935914483
42,9431.629974136362
43,3976.9862100165337
44,4315.884391912958
45,1115.0395018309355
46,-6052.566123902099
47,-4415.756018436048
48,1685.7233950807713
49,-3344.136250381591
50,5121.88396621705
51,-4372.686834716937
52,7346.352256317157
53,1915.2389907881152
54,-2257.2023733521346
55,10677.517115554772
56,-33269.052544993814
57,-12419.41998527525
58,18033.199943313608
59,18118.40995582589
60,12415.329967651283
61,1945.4799922180828
