,0
0,1491175.7153927009
1,1489507.9850892143
2,1489306.7201664336
3,1489306.7201664336
4,1489306.7201664336
5,1489306.7201664336
6,1489306.7201664336
7,1489306.7201664336
8,1489306.7201664336
9,1489306.7201664336
10,1489306.7201664336
11,1489306.7201664336
12,1489306.7201664336
13,1489306.7201664336
14,1489306.7201664336
15,1489306.7201664336
16,1489306.7201664336
17,1489306.7201664336
18,1489306.7201664336
19,1489306.7201664336
20,1489306.7201664336
21,1489306.7201664336
22,1489306.7201664336
23,1489306.7201664336
24,1489306.7201664336
25,1489306.7201664336
26,1489306.7201664336
27,1489306.7201664336
28,1489306.7201664336
29,1489306.7201664336
30,1489306.7201664336
31,1489306.7201664336
32,1489306.7201664336
33,1489306.7201664336
34,1489306.7201664336
35,1489306.7201664336
36,1489306.7201664336
37,1489306.7201664336
38,1489306.7201664336
39,1489306.7201664336
40,1489306.7201664336
41,1489306.7201664336
42,1489306.7201664336
43,1489306.7201664336
44,1489306.7201664336
45,1489306.7201664336
46,1489306.7201664336
47,1489306.7201664336
48,1489306.7201664336
49,1489306.7201664336
50,1489306.7201664336
51,1489306.7201664336
52,1489306.7201664336
53,1489306.7201664336
54,1489306.7201664336
55,1489306.7201664336
56,1489306.7201664336
57,1488412.5899760288
58,1488914.146891865
59,1488791.349317493
60,1492100.5241172453
61,1500282.819668871
62,1497691.4381064898
