,0
0,1137013.8751132127
1,1136320.9928905796
2,1135665.6173649959
3,1136820.336179784
4,1139447.3670244229
5,1141295.367134507
6,1139777.1372887185
7,1135756.7276594525
8,1144792.1491418693
9,1147367.165226238
10,1140745.1865827197
11,1145337.0391863114
12,1145519.6418421154
13,1154100.3910658068
14,1160879.327424332
15,1159695.697486136
16,1163877.22978198
17,1162259.0413472024
18,1156755.2062167313
19,1155598.4559302672
20,1155558.8804154913
21,1155544.220930869
22,1157155.899197131
23,1156630.187532265
24,1155888.8463078504
25,1155888.8463078504
26,1155888.8463078504
27,1155622.5650723954
28,1155438.1551949142
29,1155438.1551949142
30,1155438.1551949142
31,1155438.1551949142
32,1155438.1551949142
33,1155438.1551949142
34,1155305.8045831602
35,1156359.3124665567
36,1155987.0583595252
37,1155764.9875771087
38,1155847.7710748815
39,1157973.2664963873
40,1161085.3367860117
41,1165454.9772263756
42,1162625.9341482348
43,1155429.4756589062
44,1156264.1276114972
45,1154973.6915235454
46,1159650.7479266676
47,1158070.6102019057
48,1161837.9873337874
49,1166931.3256497511
50,1171035.5226469738
51,1172875.8026446854
52,1178269.947997163
53,1176631.0340034803
54,1175055.3166454635
55,1174614.3302550823
56,1175347.5939116222
57,1175033.2162470564
58,1169332.4994431622
59,1175758.00739528
60,1163528.0873867352
61,1166275.863362535
62,1169826.8290557417
