,0
0,1310140.8183719497
1,1310290.0393719496
2,1310135.9573719497
3,1310135.9573719497
4,1310135.9573719497
5,1310135.9573719497
6,1310135.9573719497
7,1310135.9573719497
8,1310135.9573719497
9,1310135.9573719497
10,1310135.9573719497
11,1310135.9573719497
12,1310135.9573719497
13,1310135.9573719497
14,1310135.9573719497
15,1310135.9573719497
16,1310135.9573719497
17,1310135.9573719497
18,1310135.9573719497
19,1310135.9573719497
20,1310135.9573719497
21,1310135.9573719497
22,1310135.9573719497
23,1310135.9573719497
24,1310135.9573719497
25,1310135.9573719497
26,1310135.9573719497
27,1310135.9573719497
28,1310135.9573719497
29,1310135.9573719497
30,1310135.9573719497
31,1310135.9573719497
32,1310135.9573719497
33,1310135.9573719497
34,1310135.9573719497
35,1310135.9573719497
36,1310135.9573719497
37,1309548.51137195
38,1309725.48137195
39,1309383.0733719498
40,1309383.0733719498
41,1309383.0733719498
42,1314724.51437195
43,1314542.4373719504
44,1314542.4373719504
45,1314542.4373719504
46,1314542.4373719504
47,1314542.4373719504
48,1314542.4373719504
49,1314542.4373719504
50,1314542.4373719504
51,1314542.4373719504
52,1314542.4373719504
53,1314542.4373719504
54,1314542.4373719504
55,1314542.4373719504
56,1314542.4373719504
57,1314542.4373719504
58,1314542.4373719504
59,1314542.4373719504
60,1314542.4373719504
61,1314542.4373719504
62,1314542.4373719504
