,0
0,1223478.2660886566
1,1223747.3289059384
2,1231336.9281327613
3,1235632.6545396019
4,1225150.5882869768
5,1234761.0316770275
6,1242054.378420649
7,1246203.4400838895
8,1249440.039330133
9,1256557.1827167217
10,1243479.8326488219
11,1242975.582648822
12,1242337.7426488218
13,1255220.172648822
14,1263296.4026488217
15,1274202.4926488218
16,1273533.2526488218
17,1265346.9426488222
18,1272761.332648822
19,1261807.222648822
20,1260545.443338822
21,1260545.443338822
22,1260545.443338822
23,1260545.443338822
24,1260545.443338822
25,1260545.443338822
26,1260545.443338822
27,1260545.443338822
28,1260545.443338822
29,1260545.443338822
30,1260545.443338822
31,1260545.443338822
32,1260545.443338822
33,1260545.443338822
34,1260545.443338822
35,1258938.6917738656
36,1261459.369736962
37,1271177.7346748558
38,1270375.6201495035
39,1270259.3444975922
40,1261457.7066092964
41,1260196.255484454
42,1260196.255484454
43,1261116.468293635
44,1262394.489992105
45,1260389.7316887747
46,1254669.567789285
47,1256954.065517575
48,1255697.1241145234
49,1255697.1241145234
50,1255697.1241145234
51,1255697.1241145234
52,1257234.7663473468
53,1256967.6293062428
54,1259494.2472480373
55,1260050.0097448872
56,1252406.2445405668
57,1247180.0404913619
58,1239337.6960367565
59,1238909.6004011338
60,1237670.6934807498
61,1237670.6934807498
62,1237670.6934807498
