,0
0,1062929.526646027
1,1059511.748212183
2,1064878.2713889128
3,1068977.725777823
4,1063104.5859762884
5,1062432.2917985043
6,1052114.628108204
7,1052970.0729740635
8,1051900.675596512
9,1053745.8869019034
10,1049463.4767303104
11,1057470.8668160979
12,1060287.7404728937
13,1057732.6781426952
14,1060247.3846422906
15,1068569.763327088
16,1062854.4224704904
17,1068479.2701934965
18,1063692.8772994825
19,1058743.4457246938
20,1055357.9251644958
21,1050858.7212898964
22,1046185.5928422995
23,1044165.8118835057
24,1041383.5659069079
25,1062710.0898132985
26,1064383.9958529028
27,1078087.1637736945
28,1082183.28972329
29,1079823.9098132986
30,1078911.6518475024
31,1077832.7479551258
32,1077832.7479551258
33,1077735.7617601063
34,1077022.722358366
35,1078989.0480682368
36,1082215.643052035
37,1083667.3184180716
38,1085982.7345977896
39,1082112.7513751674
40,1085186.3294674838
41,1086493.751649008
42,1085407.2590948704
43,1085407.2590948704
44,1085407.2590948704
45,1085248.1802133822
46,1089743.1573306941
47,1090015.824328294
48,1089591.2681590773
49,1090199.7932292842
50,1091216.5432802895
51,1087283.6764312047
52,1088961.1995095124
53,1089973.1937597373
54,1091126.0146139227
55,1094013.5570507664
56,1092238.3370433107
57,1090635.0163553902
58,1090462.5075677095
59,1090853.4240974693
60,1083454.580234988
61,1081928.5905734668
62,1078055.8033486663
