,0
0,-7734.15253999969
1,9793.651399999624
2,-1231.9181699999608
3,-2209.4979599998333
4,5721.725920000114
5,3132.9506699997
6,2038.817950000288
7,217.45462999981828
8,-7400.107729999814
9,-3356.7371999998577
10,-2504.2838400001638
11,-4906.007900000084
12,-5315.894760000054
13,2005.560460000066
14,-6148.192840000149
15,-1181.6037399997003
16,0.0
17,0.0
18,0.0
19,536.1550000000279
20,-561.4860000002664
21,1730.7420000000857
22,2754.1299999998882
23,-446.58499999996275
24,1633.4830000000075
25,-12762.80700000003
26,-1560.999000000069
27,8688.18299999996
28,544.2060000002384
29,-2239.8590000001714
30,-16111.429729999742
31,-2363.5764500002842
32,-2706.14076999994
33,9728.55755999987
34,-3070.901339999633
35,-5169.251400000183
36,3690.761900000274
37,-7985.302320000483
38,2483.57593000005
39,2008.2044100002386
40,1016.2162800000515
41,3769.7040999999736
42,-10770.434630000032
43,-1152.5154399997555
44,-670.4110000000801
45,-102.97600000002421
46,-1.8200000000651926
47,5.199999999953434
48,-0.6699999999254942
49,0.0
50,0.0800000000745058
51,177.81400000001304
52,309.54099999996834
53,-597.3669999998529
54,-2284.904000000097
55,-1195.08899999992
56,-48.34100000024773
57,2235.910000000149
58,2061.966000000015
59,556.9550000000745
60,-104.86900000018068
61,5527.193660000339
