,0
0,6354.667460000026
1,-12540.366350000026
2,3913.332219874137
3,-702.2996455866378
4,10081.838553528883
5,9779.492327942513
6,3307.9090091194957
7,-631.7306167657953
8,7815.742129703751
9,-6294.929629119113
10,4289.728067947319
11,55.93276853207499
12,3889.847920293687
13,-1518.3500917663332
14,-863.5474876400549
15,7544.516529998509
16,-14011.064555587713
17,1096.6233847045805
18,7617.991324997041
19,-11148.505444412585
20,-3602.5586323547177
21,619.327179413056
22,5181.874470291194
23,-292.9434273529332
24,14316.713384704432
25,-11922.523102645762
26,2027.0091111755464
27,-10805.95442764298
28,12102.767094116425
29,-12841.006162643433
30,-65.83390617370605
31,-3111.3834700012812
32,3089.791735000559
33,-1826.2383076478727
34,10148.703906173818
35,7970.194794998271
36,-1096.0191111755557
37,2278.911974410992
38,-5681.343666763278
39,307.4370514678303
40,1128.444837646326
41,-4371.391777648823
42,2208.2928205872886
43,6093.145769119263
44,2418.0331026460044
45,-2346.141777649056
46,-3948.7397179414984
47,-2814.9659232329577
48,-5905.212666473351
49,-1282.0770941162482
50,7336.037658233661
51,-1943.2559658812825
52,5797.489153824048
53,2931.346812057309
54,-2759.8251623534597
55,11424.909350585891
56,-36124.918333816575
57,-15962.873017349048
58,20747.33156440733
59,15786.326966171153
60,14408.100478820736
61,3170.7177008821163
