,0
0,1078838.2265416333
1,1078246.2859854558
2,1075264.3871983977
3,1090999.7843895708
4,1095623.099144865
5,1100634.223724865
6,1098998.7207878057
7,1104502.7079331
8,1105550.9443760405
9,1108690.2225872173
10,1109490.359943687
11,1108906.6063186899
12,1104021.5229445726
13,1105272.7723928061
14,1100718.1035116296
15,1104920.7864119252
16,1099735.81829634
17,1101673.776383692
18,1100673.2401272184
19,1096959.0625201568
20,1090954.4332575086
21,1093945.0504766288
22,1090386.0736254524
23,1101434.7595769234
24,1099705.546852218
25,1101297.3305213347
26,1098469.5336466278
27,1105861.0435254497
28,1103494.0124133897
29,1108719.061238684
30,1102992.730175156
31,1104357.7004145666
32,1102569.544927506
33,1101935.6403719182
34,1098797.1727136846
35,1100478.8312180943
36,1096887.8803719182
37,1097120.0525857394
38,1093126.3129104467
39,1099765.4396798557
40,1097500.609201035
41,1096145.8603719182
42,1095822.3331072088
43,1100438.5254063266
44,1096959.6962098544
45,1092259.089722504
46,1090296.7114575047
47,1065996.4936451572
48,1078768.7525430913
49,1059860.5112607426
50,1058320.917551331
51,1065815.1574233861
52,1055471.253996033
53,1056725.9636713262
54,1059615.955645737
55,1067236.3083122107
56,1075187.8761672063
57,1068150.214602799
58,1052393.6654489748
59,1060708.5902439733
60,1064682.2372527926
61,1053189.0756883854
62,1062929.526646027
