,0
0,-21785.493000000017
1,6116.778000000166
2,16281.19336000015
3,-4528.675533716567
4,10267.009277721401
5,-3251.8256000000983
6,9628.102280000225
7,12694.259210000047
8,-14987.262440000195
9,-10712.468009999953
10,-1235.1257499996573
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,-8.842000000178814
29,-146.97999999998137
30,-755.5819999997038
31,3052.0270000002347
32,-1929.5720000001602
33,917.0220000003465
34,-3417.243999999948
35,-4160.590000000084
36,-14054.920999999857
37,15880.065999999875
38,-10790.422839999897
39,7664.6496799997985
40,5595.399360000156
41,-665.212060000049
42,12820.861580000026
43,12598.2179200002
44,4099.898159999633
45,147.20229000016116
46,-585.0852299998514
47,-5953.055149999913
48,-466.410000000149
49,-4048.4899999999907
50,-2182.1099999998696
51,-4761.570000000065
52,-269.5099999997765
53,-8992.170000000158
54,7147.070000000065
55,-17380.990000000224
56,4450.909999999916
57,-7218.5999999996275
58,1860.9999999997672
59,2350.850000000093
60,-1224.7015600004233
61,0.0
