,0
0,1000.4502580256667
1,6131.23716081609
2,3097.0290402041283
3,5772.8985319533385
4,-2328.802804800449
5,-7454.810798799852
6,3538.4592355594505
7,-456.56922531919554
8,12848.93814968178
9,16731.645172241144
10,-17466.788421842037
11,3174.7728022800293
12,-843.7820011998992
13,10686.501617161557
14,-13989.42623555963
15,4589.896804680815
16,27578.01120912074
17,-2940.976465646643
18,4137.759195919381
19,11440.769195919856
20,-1312.912256237818
21,0.0
22,0.0
23,0.0
24,-606.7528505851515
25,7534.6610480046365
26,-538.6412019203417
27,0.0
28,4138.364824781893
29,-50.06962526240386
30,4057.945876987418
31,-3475.7642991298344
32,10413.213506519794
33,3343.345803321339
34,-1695.6777024006005
35,1658.0698960786685
36,-1336.345947056543
37,0.0
38,0.0
39,0.0
40,-1251.3609081907198
41,-4475.406633963343
42,-1377.2952343232464
43,5847.1663702367805
44,-9379.477990119718
45,4758.878913960187
46,-1419.4508404412773
47,9037.89500300074
48,-1331.9880008404143
49,-1224.3123415599111
50,-1348.5184008402284
51,10671.109210921219
52,-27870.070024002343
53,351.0219921991229
54,10521.939198919805
55,-1716.8624062405434
56,5189.927200719947
57,8930.860807080753
58,17385.353213321418
59,-22324.021815181477
60,-1333.9852392377798
61,0.0
