,0
0,1078055.8033486663
1,1088633.9334392755
2,1087246.5958926207
3,1088981.9891530469
4,1087267.315433875
5,1086290.6328989214
6,1092317.7735721888
7,1087842.4707243037
8,1089869.875605429
9,1083805.629605429
10,1085652.178605429
11,1082167.887605429
12,1092467.337605429
13,1086191.885125429
14,1097733.741885429
15,1113586.231885429
16,1119576.911885429
17,1123205.4918854288
18,1117563.601885429
19,1110520.231885429
20,1110517.2818854288
21,1108676.5918854289
22,1114640.391885429
23,1117746.711885429
24,1121354.691885429
25,1114835.561885429
26,1120920.171885429
27,1123644.981885429
28,1133684.201885429
29,1138706.831885429
30,1144937.731885429
31,1148607.741885429
32,1152906.3418854289
33,1161176.891885429
34,1159770.8718854291
35,1164400.751885429
36,1165671.631885429
37,1168859.6418854292
38,1170225.121885429
39,1189550.581885429
40,1179300.6418854292
41,1179892.971885429
42,1174480.6618854292
43,1175899.6118854291
44,1175367.8918854292
45,1173450.8218854289
46,1169691.451885429
47,1167975.201885429
48,1167913.381885429
49,1169430.3218854289
50,1167311.001885429
51,1169412.971885429
52,1168593.401885429
53,1152512.611885429
54,1156638.291885429
55,1156371.131885429
56,1153104.451885429
57,1153491.931885429
58,1161228.811885429
59,1161185.441885429
60,1164588.0918854289
61,1160869.031885429
62,1157976.841885429
