,0
0,-257.502000000095
1,-4733.384000000078
2,-8627.086999999825
3,-5158.256999999983
4,3286.999000000069
5,5080.3150000000605
6,-21092.554000000004
7,13446.119309999864
8,-20138.54404999991
9,603.4372300000396
10,-19664.01185000001
11,6525.29039999994
12,7028.543400000082
13,-16467.323390000034
14,15420.090940000024
15,-8673.29888999986
16,10122.824999999837
17,19536.704999999958
18,-976.2229800000787
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,-2401.645000000135
27,6230.628999999957
28,-257.0979999998817
29,1892.1540000000969
30,-805.8680000000168
31,276.469000000041
32,7092.332999999984
33,-8453.472999999998
34,3414.1909999999916
35,13006.599999999977
36,-4794.0618999999715
37,-9614.221350000007
38,20474.80527999997
39,4456.5801199999405
40,3174.0209000001196
41,1699.6259699999355
42,4769.544200000004
43,-6464.667099999962
44,1556.9091600000393
45,-299.4800000000978
46,11917.969999999972
47,110.36000000010245
48,761.4599999999627
49,4607.95000000007
50,12820.849999999977
51,8709.520000000019
52,-67.25999999977648
53,-4390.300000000279
54,-7930.530000000144
55,781.1600000000326
56,1546.1300000002375
57,5503.929999999818
58,3216.4499999999534
59,1102.530000000028
60,5501.820000000065
61,-5603.570000000065
