,0
0,1374693.9510889642
1,1370490.005223717
2,1370633.8224181463
3,1376119.8872159016
4,1375463.7818311355
5,1375463.7818311355
6,1375463.7818311355
7,1375463.7818311355
8,1375158.6142257408
9,1375488.8350690464
10,1374621.4817169798
11,1377743.4609418097
12,1376217.2834308674
13,1375840.9814945895
14,1375840.9814945895
15,1375840.9814945895
16,1375840.9814945895
17,1375840.9814945895
18,1374487.3044469273
19,1374333.7042706257
20,1372764.1579732625
21,1373861.729469931
22,1374341.232614588
23,1374074.7747692645
24,1374074.7747692645
25,1374074.7747692645
26,1374074.7747692645
27,1374074.7747692645
28,1374074.7747692645
29,1374074.7747692645
30,1374074.7747692645
31,1374074.7747692645
32,1374074.7747692645
33,1374074.7747692645
34,1374074.7747692645
35,1374074.7747692645
36,1374074.7747692645
37,1374074.7747692645
38,1374074.7747692645
39,1374074.7747692645
40,1374074.7747692645
41,1374074.7747692645
42,1374074.7747692645
43,1374074.7747692645
44,1374074.7747692645
45,1374074.7747692645
46,1374074.7747692645
47,1374074.7747692645
48,1374074.7747692645
49,1374074.7747692645
50,1374074.7747692645
51,1374074.7747692645
52,1374074.7747692645
53,1374074.7747692645
54,1374074.7747692645
55,1374074.7747692645
56,1374074.7747692645
57,1374074.7747692645
58,1374074.7747692645
59,1374074.7747692645
60,1374074.7747692645
61,1374074.7747692645
62,1374074.7747692645
