,0
0,1360408.1130956074
1,1360703.6929443676
2,1360615.9173230908
3,1360615.9173230908
4,1360615.9173230908
5,1360615.9173230908
6,1360615.9173230908
7,1360615.9173230908
8,1360615.9173230908
9,1360615.9173230908
10,1360615.9173230908
11,1360615.9173230908
12,1360615.9173230908
13,1360615.9173230908
14,1360615.9173230908
15,1360615.9173230908
16,1360615.9173230908
17,1360615.9173230908
18,1360615.9173230908
19,1360615.9173230908
20,1360615.9173230908
21,1360615.9173230908
22,1360615.9173230908
23,1360615.9173230908
24,1360615.9173230908
25,1360615.9173230908
26,1360615.9173230908
27,1360615.9173230908
28,1360615.9173230908
29,1360615.9173230908
30,1360615.9173230908
31,1360615.9173230908
32,1360615.9173230908
33,1360615.9173230908
34,1360615.9173230908
35,1360615.9173230908
36,1360615.9173230908
37,1360744.1573709294
38,1361438.2911786225
39,1361206.957680063
40,1361206.957680063
41,1361206.957680063
42,1368397.6094376906
43,1368195.9773656286
44,1368195.9773656286
45,1368195.9773656286
46,1368195.9773656286
47,1368195.9773656286
48,1368195.9773656286
49,1368195.9773656286
50,1368195.9773656286
51,1368195.9773656286
52,1368195.9773656286
53,1368195.9773656286
54,1368195.9773656286
55,1368195.9773656286
56,1368195.9773656286
57,1368195.9773656286
58,1368195.9773656286
59,1368195.9773656286
60,1368195.9773656286
61,1368195.9773656286
62,1368195.9773656286
