,0
0,1206489.8114106113
1,1209994.6390135451
2,1213483.994489728
3,1211705.5236312065
4,1211594.3853121465
5,1212470.9865891773
6,1213659.9096121367
7,1213829.2841177539
8,1214385.3401970426
9,1214321.98941899
10,1214297.8280243408
11,1214818.437460062
12,1215943.0716451958
13,1222432.8027729436
14,1222753.577819589
15,1240619.8063934708
16,1240646.594686266
17,1239532.0341843083
18,1238659.733206279
19,1238537.960957078
20,1238537.960957078
21,1238841.656505872
22,1238686.7898018297
23,1238686.7898018297
24,1238643.3742294726
25,1239068.1264950673
26,1238763.3083176585
27,1236965.1899484156
28,1235455.1059688719
29,1237253.7714879646
30,1235060.090790107
31,1231502.5422501056
32,1238596.573391294
33,1237840.3347419049
34,1238374.5437633055
35,1238243.451758663
36,1237569.2297245867
37,1237867.5086516482
38,1237673.12723662
39,1241558.2899843566
40,1244479.430982766
41,1248379.7977341956
42,1246646.1988158617
43,1246746.9596960712
44,1243771.4046860645
45,1241715.4458735879
46,1243064.3895398453
47,1244831.8275913228
48,1246537.379213709
49,1247581.9479256263
50,1252067.0855265267
51,1246089.918349782
52,1249559.2872609776
53,1259521.693189078
54,1259237.3081707067
55,1259904.4600039024
56,1264388.9279610363
57,1264543.7496469049
58,1264907.9340995944
59,1265596.9143304836
60,1269002.081094288
61,1262316.7123740187
62,1272720.594094189
