,0
0,1275107.6918354786
1,1273241.725556131
2,1273076.7442286494
3,1273076.7442286494
4,1273076.7442286494
5,1273076.7442286494
6,1273076.7442286494
7,1274790.6551452805
8,1274244.977428716
9,1277718.6815781232
10,1274886.6315299408
11,1274593.4573368337
12,1274593.4573368337
13,1274593.4573368337
14,1274593.4573368337
15,1274593.4573368337
16,1274593.4573368337
17,1274593.4573368337
18,1274593.4573368337
19,1274593.4573368337
20,1274593.4573368337
21,1274593.4573368337
22,1274593.4573368337
23,1274593.4573368337
24,1274593.4573368337
25,1274593.4573368337
26,1274593.4573368337
27,1274593.4573368337
28,1274593.4573368337
29,1274593.4573368337
30,1274593.4573368337
31,1274593.4573368337
32,1274593.4573368337
33,1274593.4573368337
34,1274593.4573368337
35,1274593.4573368337
36,1274593.4573368337
37,1274593.4573368337
38,1274593.4573368337
39,1274593.4573368337
40,1274593.4573368337
41,1274593.4573368337
42,1274593.4573368337
43,1274593.4573368337
44,1274593.4573368337
45,1274593.4573368337
46,1274593.4573368337
47,1274593.4573368337
48,1274593.4573368337
49,1274593.4573368337
50,1274593.4573368337
51,1274593.4573368337
52,1274593.4573368337
53,1274593.4573368337
54,1274593.4573368337
55,1274593.4573368337
56,1274593.4573368337
57,1278016.1682606547
58,1277927.0562840335
59,1277927.0562840335
60,1277927.0562840335
61,1277927.0562840335
62,1277927.0562840335
