,0
0,1043187.0369911183
1,1043051.5687682871
2,1032600.4085543895
3,1034837.2705555253
4,1033560.0266033324
5,1044943.1971277992
6,1057769.5027957673
7,1059164.3602504656
8,1055102.6254761205
9,1060003.066761254
10,1066782.555836709
11,1067555.4303197274
12,1063861.2503962165
13,1066421.2165903253
14,1062659.1123849733
15,1070708.3167116041
16,1068640.7887211388
17,1056792.5496791538
18,1048047.4889333656
19,1053368.0883852518
20,1044238.0713040208
21,1036327.9846044774
22,1034580.3131507183
23,1036947.6174122463
24,1034350.5136131714
25,1045543.3663645256
26,1033279.3820583563
27,1033186.2934124597
28,1021445.9809720691
29,1035523.2669616981
30,1026449.0643283944
31,1025355.8392381876
32,1019366.4066474404
33,1026153.9562187945
34,1030167.5215391687
35,1043308.0237669977
36,1050738.3637145853
37,1044955.0591233419
38,1048148.0569170112
39,1040164.1904609954
40,1042741.5350914422
41,1048990.91042713
42,1052671.470226572
43,1061509.4488699164
44,1063108.6299127096
45,1068049.8702923516
46,1066148.9644763502
47,1061220.2157449785
48,1052598.0143161397
49,1046933.1993555326
50,1041694.1461078618
51,1045759.2400088046
52,1046666.0017192733
53,1053056.621162773
54,1054817.8849338
55,1051993.4486950547
56,1066399.277694574
57,1023992.5008081632
58,1000617.0008243182
59,1005065.5039685551
60,1024953.8982241958
61,1035712.0938791719
62,1035567.6084395162
