,0
0,2777.329968192382
1,-163.77081894990988
2,3425.4917307107244
3,-2639.390792168677
4,-1061.095825472381
5,4854.3551121915225
6,-3649.9239592582453
7,-1715.496673478512
8,-4476.125156423077
9,556.8468417425174
10,-832.6520302430727
11,3371.4059638245963
12,-1161.6925125208218
13,7554.29240629985
14,11112.869277226971
15,3487.9427100270987
16,-1442.391264713835
17,-8397.306621721713
18,-4850.6638682032935
19,4048.890836189501
20,-2623.896018417785
21,8862.50356107601
22,2026.7097407055553
23,4777.397416194668
24,-3425.4966637457255
25,5838.173436091049
26,6716.199798929738
27,8439.82697226177
28,4611.322183196899
29,3898.2431909979787
30,4536.4903023457155
31,457.2594944075681
32,3633.9339727549814
33,8344.045386715792
34,811.466128680855
35,713.6510077309795
36,-846.1439648668747
37,-1584.486080959672
38,20645.727855865844
39,-7144.590377070475
40,-1637.257989038946
41,-6193.664047032129
42,-619.7061416201759
43,-3812.697446529288
44,2797.220922690816
45,2815.979538871674
46,417.36409501964226
47,-2740.7942396574654
48,7313.524353984743
49,-4690.558217099169
50,5291.309142396087
51,-1351.3822226922493
52,-15780.11329140095
53,282.72141363611445
54,1625.8276974712498
55,-4550.787250650348
56,2825.6052475252654
57,9756.689406588674
58,-6421.746715489076
59,2134.5607438471634
60,-5481.64005326177
61,-3315.270488165086
